wavenumber_cm-1,observed_reflectance_fraction,airy_reflectance_fraction,double_beam_comparison_fraction,airy_residual_fraction,third_beam_ratio_percent
1518.185,0.4300554952,0.31843804794695013,0.3207394544960938,0.1116174472530499,0.003571843325337799
1518.667,0.4303026182,0.3186243346113557,0.3209569860894219,0.11167828358864429,0.0035637668427694383
1519.15,0.4304855695,0.3188075869040631,0.32117099627447576,0.11167798259593692,0.003555699105192382
1519.632,0.43017450519999995,0.3189870466423612,0.32138059439642436,0.11118745855763873,0.0035476734195356526
1520.114,0.4302074454,0.3191630974980925,0.3215862234106719,0.11104434790190748,0.0035396729568581992
1520.596,0.4302453768,0.3193357403057623,0.32178787931374975,0.11090963649423774,0.003531697618408684
1521.078,0.4301778246,0.31950497600353167,0.32198555833816067,0.11067284859646831,0.003523747305895834
1521.56,0.4299491702,0.3196708056325017,0.3221792569520635,0.11027836456749829,0.003515821921485936
1522.042,0.4299930286,0.3198332303360062,0.32236897185894575,0.1101597982639938,0.003507921367800393
1522.524,0.42980438509999996,0.3199922513589223,0.32255469999728814,0.10981213374107768,0.00350004554791331
1523.007,0.4296102226,0.3201481893716111,0.32273681144212096,0.10946203322838888,0.00349217810213216
1523.489,0.4295434788,0.32030040011656213,0.3229145495119471,0.10924307868343786,0.0034843515116786653
1523.971,0.4297138914,0.32044921152140904,0.32308829303041414,0.10926467987859095,0.0034765493667396692
1524.453,0.4293754823,0.3205946252307572,0.3232580398728352,0.10878085706924279,0.0034687715721765894
1524.935,0.4294933847,0.3207366429874965,0.32342378814764805,0.10875674171250349,0.0034610180332914674
1525.417,0.42928591660000004,0.32087526663218924,0.32358553619600505,0.1084106499678108,0.0034532886558246
1525.899,0.42934377079999997,0.32101049810247007,0.3237432825913555,0.1083332726975299,0.003445583345952221
1526.381,0.4293668304,0.3211423394324611,0.32389702613901084,0.10822449096753889,0.0034379020102841737
1526.864,0.4293283358,0.3212710557325637,0.32404707237656427,0.10805728006743631,0.0034302286937868244
1527.346,0.4289966754,0.32139611624536446,0.32419279926121736,0.10760055915463557,0.0034225950773378905
1527.828,0.42906092450000005,0.321517793298407,0.3243345211000128,0.10754313120159303,0.003414985157310438
1528.31,0.4289990548,0.3216360893063516,0.32447223762165567,0.10736296549364838,0.0034073988420264497
1528.792,0.4291663603,0.3217510067776066,0.3246059487843874,0.1074153535223934,0.003399836040230021
1529.274,0.4289217084,0.3218625483138171,0.324735654775487,0.10705916008618288,0.0033922966610851323
1529.756,0.4289966803,0.3219707166093696,0.32486135601076077,0.10702596369063039,0.003384780614173389
1530.238,0.4292630088,0.32207551445090554,0.3249830531340208,0.10718749434909447,0.003377287809491834
1530.72,0.4290471314,0.32217694471684877,0.3251007470165531,0.10687018668315124,0.003369818157450706
1531.203,0.4290445704,0.322275210337285,0.3252146704722213,0.10676936006271498,0.003362356143430079
1531.685,0.42887026300000003,0.3223699074812446,0.32532435309540975,0.10650035551875542,0.0033549325771157004
1532.167,0.42890809609999997,0.3224612462376729,0.32543003645453983,0.10644684986232705,0.0033475318969468986
1532.649,0.42866697340000004,0.32254922984783196,0.3255317223257226,0.10611774355216808,0.0033401540149657423
1533.131,0.4286495614,0.3226338616425861,0.325629412709718,0.10601569975741387,0.003332798843616674
1533.613,0.4283518716,0.3227151450420014,0.32572310983133934,0.1056367265579986,0.00332546629574437
1534.095,0.4280073773,0.32279308355495806,0.32581281613884544,0.10521429374504193,0.003318156284591581
1534.577,0.4280678281,0.3228676807787739,0.32589853430332255,0.10520014732122607,0.003310868723797051
1535.06,0.42781410880000004,0.3229390847735498,0.32598043264788856,0.10487502402645021,0.0033035884775602167
1535.542,0.42787433630000005,0.3230070036502978,0.3260581751694279,0.10486733264970227,0.0032963456061051075
1536.024,0.42790156549999997,0.3230715925649939,0.32613193889897996,0.10482997293500607,0.0032891249281034158
1536.506,0.4277403252,0.3231328554653544,0.32620172739301273,0.10460746973464558,0.003281926358757964
1536.988,0.42795804689999994,0.32319079638582343,0.3262675444275757,0.10476725051417651,0.0032747498136572197
1537.47,0.42815801270000003,0.3232454194472653,0.32632939399762045,0.10491259325273472,0.0032675952087732447
1537.952,0.42824114809999997,0.32329672885666827,0.3263872803163108,0.1049444192433317,0.0032604624604597836
1538.434,0.428168056,0.32334472890685884,0.32644120781432373,0.10482332709314118,0.003253351485450123
1538.917,0.4281374535,0.3233895132721532,0.32649128071122346,0.10474794022784678,0.00324624751528568
1539.398,0.4280011098,0.3234308185284662,0.32653720515431994,0.10457029127153378,0.0032391945241615977
1539.881,0.42772302689999997,0.32346899273206897,0.3265793681448611,0.104254034167931,0.003232133776978314
1540.363,0.427247895,0.32350379315744626,0.3266175008257205,0.10374410184255373,0.0032251091144446047
1540.845,0.4265902949,0.32353530697597055,0.32665170008843963,0.10305498792402945,0.003218105814337582
1541.327,0.42603293200000003,0.32356353899028767,0.3266819716539647,0.10246939300971236,0.003211123795627498
1541.809,0.425205531,0.3235884940871875,0.3267083214555796,0.10161703691281254,0.003204162977650541
1542.291,0.42488362789999995,0.3236101772374012,0.3267307556381277,0.10127345066259874,0.003197223280106874
1542.773,0.42449850329999994,0.3236285934954145,0.3267492805572259,0.10086990980458543,0.0031903046230587315
1543.255,0.42413221419999997,0.3236437479992845,0.326763902778466,0.10048846620071544,0.003183406926928505
1543.738,0.4238721063,0.32365566727357237,0.3267746472853515,0.10021643902642763,0.00317651586689881
1544.22,0.4233977513,0.32366430727707346,0.3267814765825829,0.09973344402292655,0.00316965989838084
1544.702,0.4234664962,0.32366970145166585,0.3267844241456198,0.09979679474833414,0.003162824654028019
1545.184,0.4230693382,0.32367185526827824,0.32678349737223694,0.09939748293172174,0.003156010055685553
1545.666,0.4229273062,0.32367077428066404,0.3267787038660618,0.09925653191933598,0.00314921602554966
1546.148,0.4228429558,0.32366646412528116,0.32677005143572413,0.09917649167471881,0.0031424424861655345
1546.63,0.4228716057,0.3236589305211802,0.32675754809399393,0.09921267517881976,0.003135689360425685
1547.112,0.4225809101,0.3236481792699048,0.32674120205691465,0.09893273083009518,0.003128956571568116
1547.594,0.42247899590000004,0.32363421625539734,0.32672102174292245,0.0988447796446027,0.0031222440431744646
1548.077,0.4223017065,0.3236170084957433,0.326696961996369,0.09868469800425667,0.003115537835566129
1548.559,0.4222220317,0.32359663330365496,0.32666913127955327,0.09862539839634504,0.0031088656418517676
1549.041,0.42193639650000003,0.3235730645065809,0.32663749276550735,0.09836333199341912,0.0031022134812344533
1549.523,0.4217630274,0.3235463083174935,0.32660205567370004,0.09821671908250651,0.0030955812786536002
1550.005,0.42143877160000004,0.32351637103143893,0.3265628294214721,0.09792240056856111,0.0030889689593833636
1550.487,0.4212556352,0.32348325902550085,0.32651982362310705,0.09777237617449913,0.0030823764490311386
1550.969,0.42110491619999996,0.32344697875876793,0.3264730480888922,0.09765793744123202,0.0030758036735356728
1551.451,0.42099132359999997,0.32340753677231443,0.32642251282417434,0.09758378682768554,0.003069250559165507
1551.934,0.42074989479999997,0.3233648480384199,0.3263681115138978,0.09738504676158005,0.003062703497793177
1552.416,0.42088506459999997,0.32331909603872316,0.32631007983305504,0.0975659685612768,0.003056189526200456
1552.898,0.42060716470000004,0.32327020244851357,0.32624831962067524,0.09733696225148647,0.003049694996349215
1553.38,0.42064291789999997,0.3232181741369266,0.32618284165311123,0.09742474376307336,0.003043219835810593
1553.862,0.4206004564,0.32316301805509906,0.32611365689692073,0.09743743834490093,0.003036763972477019
1554.344,0.4204982426,0.3231047412361966,0.32604077650787167,0.09739350136380343,0.0030303273345605734
1554.826,0.4203501701,0.3230433507954485,0.32596421182994134,0.09730681930455148,0.0030239098505913937
1555.308,0.4203280854,0.32297885393019055,0.32588397439430616,0.09734923146980945,0.0030175114494160145
1555.791,0.4202779059,0.3229111144627722,0.3257998980576816,0.09736679143722782,0.0030111188446622418
1556.273,0.42038774240000004,0.32284042026240767,0.32571234288554274,0.09754732213759237,0.003004758436095947
1556.755,0.4201581996,0.32276664173824704,0.32562115068747843,0.09739155786175296,0.0029984168985998073
1557.237,0.4195706962,0.3226897864167983,0.3255263337335932,0.09688090978320169,0.0029920941622704595
1557.719,0.41868732629999994,0.32260986190699925,0.3254279044760269,0.09607746439300069,0.0029857901575128776
1558.201,0.41770341790000004,0.32252687590030354,0.325325875547901,0.0951765419996965,0.0029795048150388437
1558.683,0.41625904140000003,0.3224408361707747,0.3252202597622575,0.09381820522922535,0.002973238065865402
1559.165,0.4150898523,0.3223517505751853,0.32511107011098944,0.09273810172481473,0.002966989841313249
1559.647,0.41399511699999997,0.32225962705312117,0.324998319763766,0.0917354899468788,0.002960760073005201
1560.13,0.4135167417,0.32216427306938455,0.32488177710731303,0.09135246863061547,0.00295453582525127
1560.612,0.4129634283,0.32206609158415456,0.32476193826545346,0.09089733671584543,0.0029483428034396725
1561.094,0.4126371667,0.3219648965063344,0.32463857932103557,0.09067227019366558,0.0029421680343984444
1561.576,0.4125269401,0.32186069610813295,0.32451171414429447,0.09066624399186707,0.0029360114509442608
1562.058,0.4124789463,0.3217534987452002,0.32438135677775704,0.09072544755479978,0.0029298729861883493
1562.54,0.412268972,0.32164331285676995,0.3242475214351255,0.09062565914323006,0.002923752573534926
1563.022,0.4121682802,0.32153014696580906,0.3241102225001536,0.09063813323419095,0.0029176501466797685
1563.504,0.412071074,0.32141400967917155,0.32396947452551716,0.09065706432082843,0.0029115656396087306
1563.987,0.41196300880000003,0.3212946595186937,0.3238249895386257,0.09066834928130635,0.0029054864186929485
1564.469,0.4116569928,0.3211725994783194,0.3236773807340268,0.09048439332168062,0.002899437591138601
1564.951,0.4112411203,0.32104759438625485,0.3235263675813369,0.09019352591374513,0.002893406486916759
1565.433,0.4110239499,0.3209196531867353,0.32337196529783907,0.0901042967132647,0.0028873930411595122
1565.915,0.41053131860000003,0.32078878490873675,0.3232141892639942,0.08974253369126328,0.0028813971892817634
1566.397,0.4105280604,0.32065499866616276,0.32305305502227344,0.08987306173383725,0.0028754188669797664
1566.879,0.4102343647,0.3205183036580339,0.32288857827598555,0.08971606104196611,0.0028694580102297416
1567.361,0.40970876580000004,0.32037870916868405,0.32272077488809914,0.08933005663131599,0.0028635145552864854
1567.844,0.4091482759,0.32023592595903716,0.3225493024415589,0.08891234994096286,0.0028575761618133996
1568.325,0.4088510524,0.3200908593114183,0.32237525243058335,0.08876019308858174,0.0028516795972235924
1568.808,0.40796709200000003,0.3199423124183632,0.32219719383402007,0.08802477958163685,0.002845775762545042
1569.29,0.40740560459999997,0.31979120863416377,0.3220162389114254,0.0876143959658362,0.002839901318413546
1569.772,0.40661587099999996,0.31963725309747726,0.32183203904998464,0.0869786179025227,0.0028340439613628726
1570.254,0.4063034584,0.31948045560903304,0.3216446110458607,0.08682300279096694,0.002828203629290434
1570.736,0.4055266558,0.31932082605635526,0.32145397184646135,0.08620582974364477,0.0028223802603625486
1571.218,0.40519016350000003,0.31915837441399353,0.32126013854921825,0.0860317890860065,0.002816573793013056
1571.7,0.40486314409999996,0.3189931107437525,0.321063128400357,0.08587003335624749,0.0028107841659420004
1572.182,0.4045815539,0.3188250451949248,0.3208629587936643,0.08575650870507517,0.002805011318114298
1572.665,0.40457331779999994,0.3186538306342764,0.320659222207338,0.08591948716572356,0.002799243263918084
1573.147,0.4044066497,0.31848018636772646,0.32045277998706145,0.08592646333227355,0.0027935038270220525
1573.629,0.40402475590000003,0.3183037712194836,0.32024323140040534,0.08572098468051642,0.002787780987715395
1574.111,0.4040762132,0.31812459569137996,0.32003059441925785,0.08595161750862002,0.0027820746860098625
1574.593,0.4033471341,0.31794267037395063,0.3198148871568227,0.08540446372604937,0.002776384862175518
1575.075,0.4028359796,0.31775800594668424,0.31959612786635566,0.08507797365331576,0.002770711456739452
1575.557,0.4021579192,0.31757061317827584,0.31937433493989786,0.08458730602172415,0.002765054410484516
1576.039,0.4012702583,0.3173805029268827,0.3191495269070038,0.08388975537311733,0.002759413664448037
1576.521,0.40040553959999997,0.3171876861403789,0.3189217224334618,0.08321785345962107,0.002753789159920511
1577.004,0.39971094710000005,0.31699176543521745,0.318690458436819,0.08271918166478259,0.002748169219704509
1577.486,0.39893915290000004,0.3167935632246883,0.3184567114992691,0.08214558967531171,0.00274257705646677
1577.968,0.3982415795,0.31659268788695116,0.3182200249627213,0.08164889161304884,0.002737000959996293
1578.45,0.3975415294,0.3163891507315467,0.3179804180253266,0.08115237866845326,0.0027314408725844052
1578.932,0.3972687057,0.31618296315904515,0.3177379100150231,0.08108574254095485,0.002725896736769494
1579.414,0.3967370664,0.3159741366613098,0.31749252038823134,0.0807629297386902,0.0027203684953356197
1579.896,0.39644376000000003,0.3157626828217652,0.3172442687285506,0.08068107717823486,0.0027148560913114557
1580.378,0.3960978757,0.3155486133156633,0.31699317474544775,0.08054926238433668,0.0027093594679689303
1580.861,0.3956908976,0.3153314876819332,0.3167387285551393,0.08035940991806678,0.002703867213968294
1581.343,0.3950728752,0.31511221687184365,0.31648200375694285,0.07996065832815635,0.0026984020152201124
1581.825,0.3949009489,0.3148903659994983,0.31622249654756407,0.08001058290050167,0.002692952428301543
1582.307,0.3944259358,0.31466594711033813,0.3159602271270181,0.07975998868966189,0.0026875183974464025
1582.789,0.3938602472,0.31443897234297696,0.31569521581458193,0.07942127485702305,0.002682099867125887
1583.271,0.3936038998,0.31420945392946775,0.3154274830474609,0.07939444587053224,0.0026766967820473953
1583.753,0.3930186922,0.31397740419557385,0.3151570493794563,0.07904128800442617,0.002671309087153415
1584.235,0.39255864170000004,0.31374283556103405,0.3148839354796247,0.078815806138966,0.0026659367276202785
1584.718,0.3919818722,0.3135052660862918,0.31460758723704985,0.07847660611370821,0.0026605685504323393
1585.2,0.3912728535,0.31326569212628086,0.3143291698826735,0.07800716137371916,0.0026552267296134583
1585.682,0.3911113973,0.31302363711782644,0.31404813502544887,0.07808776018217356,0.0026499000809642663
1586.164,0.39042157029999996,0.31277911385943685,0.31376450378224197,0.07764245644056311,0.0026445885505857313
1586.646,0.3899996024,0.31253213524492424,0.31347829737843447,0.07746746715507574,0.002639292084806942
1587.128,0.38943704949999997,0.3122827142636664,0.31318953714656905,0.07715433523633358,0.002634010630184153
1587.61,0.38891170610000003,0.31203086400086655,0.3128982445249896,0.07688084209913348,0.002628744133499563
1588.092,0.38833713709999995,0.31177659763781096,0.31260444105647917,0.07656053946218899,0.0026234925417601947
1588.574,0.3876964897,0.3115199284521267,0.3123081483868978,0.07617656124787325,0.002618255802196893
1589.057,0.3871898975,0.31126032987749175,0.3120087658797612,0.07592956762250824,0.0026130230437106665
1589.539,0.3864728441,0.3109988903507101,0.3117075550999874,0.07547395374928989,0.0026078158816233007
1590.021,0.3861878125,0.31073508844299425,0.31140392070712647,0.07545272405700576,0.0026026234146282485
1590.503,0.38563422729999997,0.31046893782004537,0.3110978847458474,0.0751652894799546,0.0025974455908408947
1590.985,0.38534106749999997,0.3102004522451506,0.3107894693570349,0.07514061525484939,0.002592282358595034
1591.467,0.3844673124,0.3099296455794218,0.3104786967764095,0.07453766682057816,0.002587133666441778
1591.949,0.3840961489,0.3096565317820338,0.31016558933314764,0.0744396171179662,0.002581999463148378
1592.431,0.3835024691,0.3093811249104575,0.30985016944849986,0.07412134418954253,0.0025768796976973506
1592.914,0.3826800616,0.30910286065003817,0.30953179812070303,0.07357720094996184,0.0025717637421340286
1593.396,0.38204364560000004,0.30882290551324876,0.30921181629795813,0.07322074008675128,0.002566672729861856
1593.878,0.38162291449999997,0.3085407000966328,0.30888958988332893,0.07308221440336715,0.002561596003555793
1594.36,0.38099215010000004,0.30825625885331953,0.3085651416526746,0.0727358912466805,0.0025565335130490435
1594.842,0.38047944440000003,0.30796959633584936,0.30823849446698626,0.07250984806415067,0.002551485208384824
1595.324,0.3796347155,0.3076807271963834,0.3079096712709931,0.0719539883036166,0.0025464510398153463
1595.806,0.3790237662,0.30738966618690544,0.3075786950917655,0.07163410001309456,0.002541430957800736
1596.288,0.3784910512,0.3070964281594287,0.30724558903732346,0.07139462304057126,0.0025364249130081437
1596.771,0.3777806614,0.3068004129658866,0.3069096786593468,0.07098024843411338,0.002531422513853147
1597.252,0.3770962565,0.30650348095982166,0.3065730801312224,0.07059277554017834,0.002526454738786289
1597.735,0.3766966196,0.30620317804748864,0.30623301770394734,0.07049344155251136,0.002521480226896204
1598.217,0.3760583529,0.30590137810001433,0.30589162059780783,0.07015697479998567,0.0025165298704346376
1598.699,0.37555167330000006,0.3055974769336103,0.3055482103706254,0.06995419636638978,0.0025115933075002465
1599.181,0.374836752,0.3052914900045738,0.3052028105868675,0.06954526199542621,0.0025066704899815197
1599.663,0.37443661419999996,0.30498343287048135,0.30485544488214106,0.06945318132951861,0.002501761369967006
1600.145,0.3738083247,0.3046733211903454,0.30450613696178747,0.06913500350965462,0.0024968658997443697
1600.627,0.373330189,0.30436117072476243,0.3041549105994774,0.06896901827523755,0.002491984031799388
1601.109,0.37280601599999996,0.30404699733605556,0.30380178963580395,0.0687590186639444,0.0024871157188150355
1601.592,0.37208891559999996,0.303730158937486,0.3034460595516964,0.06835875666251395,0.0024822508554695017
1602.074,0.3715762044,0.30341198358336596,0.3030892173613164,0.06816422081663404,0.002477409539118004
1602.556,0.3708342165,0.30309183353842084,0.3027305525287472,0.06774238296157914,0.0024725816368530583
1603.038,0.3701173258,0.30276972507337496,0.30237008914832697,0.06734760072662505,0.0024677671021374084
1603.52,0.36967030180000005,0.30244567456128396,0.30200785137427555,0.06722462723871608,0.002462965888626271
1604.002,0.36883733069999997,0.302119698477634,0.30164386341928523,0.06671763222236599,0.0024581779501664635
1604.484,0.36845351919999997,0.3017918134004308,0.30127814955311205,0.06666170579956915,0.0024534032407954693
1604.966,0.3675413074,0.3014620360102823,0.300910734101166,0.0660792713897177,0.0024486417147405125
1605.448,0.3670813263,0.3011303830904725,0.3005416414431027,0.06595094320952749,0.002443893326417665
1605.931,0.36657615120000003,0.3007961776740356,0.3001701251289433,0.06577997352596443,0.002439148219743469
1606.413,0.36589312900000004,0.30046082065264523,0.29979774805483783,0.0654323083473548,0.002434425997905826
1606.895,0.3651124822,0.3001236391036739,0.29942376727591136,0.06498884309632608,0.0024297167780793754
1607.377,0.3645053035,0.29978465022188505,0.2990482073748092,0.06472065327811494,0.002425020515426975
1607.859,0.3639202171,0.2994438713049541,0.29867109298137307,0.06447634579504591,0.002420337165295878
1608.341,0.3632387506,0.299101319753488,0.2982924487712355,0.06413743084651197,0.0024156666832168203
1608.823,0.3623746568,0.2987570130710345,0.29791229946441006,0.06361764372896545,0.002411009024903207
1609.305,0.3617242177,0.2984109688640829,0.29753066982388626,0.0633132488359171,0.0024063641462501316
1609.788,0.36116592,0.29806248156452897,0.29714678837592257,0.063103438435471,0.0024017224062870164
1610.27,0.3603127067,0.29771301202720946,0.2967622695794642,0.06259969467279053,0.0023971029816497727
1610.752,0.35976783019999997,0.2973618584396236,0.2963763450337267,0.06240597176037638,0.002392496205350247
1611.234,0.3593301917,0.29700903882002927,0.2959890396596154,0.062321152879970754,0.0023879020340023846
1611.716,0.3588814474,0.29665457128946854,0.29560037841398235,0.06222687611053146,0.002383320424397623
1612.198,0.3585117392,0.2962984740717052,0.29521038628822455,0.06221326512829484,0.0023787513335040518
1612.68,0.35788870510000004,0.2959407654931464,0.2948190883068793,0.06194793960685363,0.00237419471846555
1613.162,0.3575874749,0.2955814639827597,0.2944265095262262,0.062006010917240284,0.0023696505366010046
1613.645,0.3571438424,0.29521983774308835,0.29403185666098397,0.06192400465691167,0.0023651093561976437
1614.127,0.3566798994,0.29485740285738926,0.2936367890435432,0.06182249654261074,0.0023605899389084065
1614.609,0.356403274,0.29449343098005376,0.29324051602428336,0.06190984301994623,0.0023560828277040522
1615.091,0.35555729309999995,0.29412794094939676,0.2928430627725197,0.06142935215060319,0.0023515879805954443
1615.573,0.3548371804,0.2937609517056803,0.29244445448232037,0.06107622869431972,0.0023471053557643563
1616.055,0.3537016603,0.2933924822909564,0.2920447163711152,0.06030917800904362,0.0023426349115627074
1616.537,0.3526835939,0.2930225518488933,0.29164387367830225,0.05966104205110667,0.0023381766065115545
1617.019,0.3513510356,0.2926511796245924,0.29124195166385924,0.058699855975407556,0.0023337303993005622
1617.501,0.35042891849999996,0.2922783849643885,0.29083897560695615,0.05815053353561145,0.002329296248787014
1617.984,0.3494754177,0.29190340952711297,0.2904341315685103,0.057572008172887046,0.0023248649519035324
1618.466,0.34885331340000003,0.2915278255881596,0.2900291212785443,0.057325487811840437,0.0023204548168254623
1618.948,0.3483171868,0.2911508778984055,0.2896231329374828,0.05716630890159452,0.0023160566159308297
1619.43,0.3478922263,0.2907725862070837,0.28921619188744235,0.05711964009291631,0.002311670308740155
1619.912,0.3474827099,0.2903929703634679,0.2888083234828141,0.057089739536532125,0.002307295854937803
1620.394,0.34701778660000004,0.2900120503165914,0.28839955308888654,0.05700573628340866,0.002302933214371072
1620.876,0.3466046585,0.28962984611495435,0.28798990608047403,0.05697481238504565,0.0022985823470495917
1621.358,0.34629548579999997,0.2892463779062114,0.2875794078405393,0.057049107893788586,0.0022942432131444336
1621.841,0.34570957669999997,0.2888608665004489,0.28716722954852036,0.05684871019955107,0.0022899068070239997
1622.323,0.3449730796,0.28847492859845825,0.286755103385913,0.05649815100154176,0.002285591045244938
1622.805,0.3440124505,0.2880877877664608,0.2863422022285892,0.05592466273353919,0.002281286898275434
1623.287,0.34316327020000004,0.2876994645455454,0.28592855147844165,0.055463805654454634,0.0022769943269253692
1623.769,0.3424768648,0.2873099795741838,0.2855141765386833,0.0551668852258162,0.0022727132921623815
1624.251,0.3415747587,0.28691935358783033,0.28509910281248957,0.05465540511216965,0.002268443755111138
1624.733,0.3407440614,0.2865276074185046,0.2846833557016414,0.05421645398149544,0.002264185677052567
1625.215,0.3397649553,0.28613476199436105,0.2842669606051754,0.05363019330563895,0.002259939019423202
1625.698,0.3390917855,0.2857400199640605,0.2838490771065397,0.05335176553593951,0.002255694968740494
1626.179,0.3382012471,0.285345857572196,0.28343232802970164,0.052855389527804,0.0022514798119714933
1626.662,0.3375871385,0.2849490182336496,0.2830132731388235,0.0526381202663504,0.002247258457631007
1627.144,0.33705838489999995,0.28455198489566746,0.28259453888079145,0.05250640000433249,0.002243057122507085
1627.626,0.33616588020000004,0.2841539584138777,0.2821752835965864,0.05201192178612235,0.0022388670172248273
1628.108,0.3354373434,0.2837549602834385,0.2817555326404896,0.05168238311656148,0.0022346881041393697
1628.59,0.33454165140000003,0.2833550120921581,0.2813353113546457,0.05118663930784195,0.002230520345756381
1629.072,0.3339428958,0.2829541355199245,0.28091464506772956,0.050988760280075485,0.002226363704731439
1629.554,0.333347919,0.2825523523381269,0.2804935590936235,0.05079556666187307,0.00222221814386927
1630.036,0.3328971723,0.28214968440905225,0.28007207873009177,0.05074748789094774,0.002218083626123128
1630.519,0.33239981729999996,0.281745315603002,0.27964935368492877,0.05065450169699798,0.00221395157100624
1631.001,0.3320513779,0.2813409424054026,0.27922715967764944,0.05071043549459742,0.0022098390516624585
1631.483,0.331341592,0.2809357506325262,0.2788046471167082,0.050405841367473836,0.0022057374651026705
1631.965,0.3311412814,0.2805297625040857,0.2783818412221991,0.05061151889591431,0.002201646774867555
1632.447,0.3309761542,0.2801230003274222,0.27795876719153134,0.05085315387257777,0.002197566944642841
1632.929,0.3305738941,0.2797154864968021,0.27753545019813325,0.050858407603197875,0.0021934979382587177
1633.411,0.33017812040000005,0.27930724349268765,0.277111915390151,0.0508708769073124,0.002189439719689094
1633.893,0.3296573679,0.27889829388099263,0.2766881878891545,0.050759074019007366,0.0021853922530510167
1634.375,0.3290835672,0.27848866031232083,0.27626429278884723,0.05059490688767915,0.002181355502603946
1634.858,0.3279562407,0.27807751361565164,0.2758393752768564,0.04987872708434837,0.0021773210909849165
1635.34,0.3268631381,0.27766657911894654,0.27541521992336676,0.04919655898105346,0.002173305688313284
1635.822,0.32538535420000003,0.2772550291648889,0.2749909721234697,0.04813032503511111,0.0021693008953859883
