wavenumber_cm-1,observed_reflectance_fraction,airy_reflectance_fraction,double_beam_comparison_fraction,airy_residual_fraction,third_beam_ratio_percent
1579.896,0.3493880513,0.30155752107099726,0.3021374961557301,0.04783053022900274,0.0019482421642609468
1580.378,0.34910432620000004,0.30130288453778376,0.30184770461492183,0.04780144166221628,0.001943430627262742
1580.861,0.3487028763,0.3010454238018253,0.3015549855643793,0.04765745249817471,0.0019386245345012854
1581.343,0.3481847955,0.30078622050920006,0.3012605746507545,0.04739857499079991,0.001933843727458379
1581.825,0.34753722189999997,0.3005247596143727,0.3009638918373496,0.04701246228562728,0.0019290781805468165
1582.307,0.34718214449999996,0.3002610568492602,0.300664960822392,0.04692108765073977,0.0019243278348814476
1582.789,0.3465206689,0.29999512804720374,0.3003638053913993,0.046525540852796254,0.001919592631842565
1583.271,0.3459202863,0.2997269891430479,0.3000604494155994,0.046193297156952084,0.0019148725130747047
1583.753,0.3453201868,0.29945665617321127,0.29975491685034505,0.04586353062678872,0.001910167420485134
1584.235,0.3447904669,0.2991841452757529,0.29944723173353166,0.045606321624247104,0.0019054772962426112
1584.718,0.34440648490000003,0.2989089005945471,0.29913677322158516,0.04549758430545292,0.0019007923986228633
1585.2,0.343743314,0.2986320782290061,0.29882485109715784,0.04511123577099391,0.001896132069376641
1585.682,0.3430716417,0.29835312699464733,0.2985108490647007,0.04471851470535265,0.0018914865364208391
1586.164,0.34263981190000004,0.29807206343683706,0.2981947914765785,0.04456774846316297,0.0018868557429571502
1586.646,0.34197917930000005,0.29778890420281556,0.29787670275976375,0.044190275097184484,0.0018822396324420442
1587.128,0.3414867425,0.2975036660417254,0.29755660741425005,0.043983076458274595,0.0018776381485854873
1587.61,0.3409796835,0.29721636580463107,0.29723453001146527,0.04376331769536895,0.0018730512353496338
1588.092,0.3402596262,0.2969270204445296,0.2969104951926813,0.04333260575547038,0.0018684788369475237
1588.574,0.33971512070000004,0.2966356470163565,0.2965845276674289,0.043079473683643565,0.0018639208978418126
1589.057,0.3390630376,0.29634165191740025,0.29625597000630954,0.042721385682599755,0.0018593679512568396
1589.539,0.3386538649,0.2960462698074214,0.2959262075808469,0.04260759509257861,0.0018548387948365908
1590.021,0.33786968829999997,0.29574891144185633,0.29559458702291036,0.04212077685814364,0.0018503239324722484
1590.503,0.3372450387,0.2954495942834894,0.2952611332993101,0.04179544441651062,0.0018458233096127082
1590.985,0.33684896340000003,0.29514833589694417,0.2949258714371735,0.041700627503055865,0.00184133687195018
1591.467,0.3365032702,0.29484515394863864,0.2945888265223585,0.04165811625136134,0.001836864565418964
1591.949,0.335520656,0.2945400662067298,0.29425002369786746,0.040980589793270183,0.0018324063361941428
1592.431,0.3349749661,0.29423309054104996,0.2939094881622604,0.040741875558950036,0.0018279621306904008
1592.914,0.3343928143,0.29392360223320235,0.29356653336301536,0.040469212066797655,0.0018235227186869107
1593.396,0.3337546164,0.2936129009125905,0.2932226047515658,0.04014171548740947,0.001819106429640662
1593.878,0.3331117222,0.29330036592479375,0.2928770193948495,0.03981135627520627,0.0018147040048755694
1594.36,0.3325902057,0.29298601554572906,0.29252980269792234,0.03960419015427091,0.0018103153917530409
1594.842,0.3320107622,0.29266986815252727,0.2921809801134823,0.03934089404747271,0.0018059405378680982
1595.324,0.3314470993,0.292351942223408,0.2918305771402875,0.039095157076592,0.0018015793910481522
1595.806,0.3308103849,0.2920322563375458,0.2914786193215767,0.03877812856245416,0.001797231899351768
1596.288,0.3303567851,0.2917108291749262,0.291125132243493,0.038645955925073805,0.0017928980110675846
1596.771,0.329653633,0.2913870073037653,0.2907694034930367,0.03826662569623468,0.0017885687254112596
1597.252,0.32904335160000003,0.29106282624246727,0.29041367285884223,0.03798052535753277,0.0017842708390335249
1597.735,0.32847094050000003,0.2907356091327091,0.2900550078585835,0.0377353313672909,0.0017799685595063011
1598.217,0.32776014680000004,0.2904074022378573,0.28969565747458337,0.037352744562142715,0.0017756886000630098
1598.699,0.3270733473,0.2900775490124008,0.2893349064038825,0.03699579828759919,0.0017714219887803285
1599.181,0.3265673358,0.28974606873773306,0.2889727804570674,0.03682126706226696,0.001767168675303284
1599.663,0.326126817,0.28941298079472866,0.2886093054766252,0.036713836205271355,0.0017629286094989747
1600.145,0.3254835598,0.2890783046635044,0.2882445073353779,0.03640525513649556,0.0017587017414553493
1600.627,0.32476769339999995,0.28874205992316804,0.2878784119349198,0.03602563347683191,0.001754488021480164
1601.109,0.3241858326,0.28840426625155824,0.28751104520406,0.03578156634844176,0.0017502874000998514
1601.592,0.3235428151,0.28806423785991697,0.2871416670653053,0.03547857724008302,0.0017460911536802926
1602.074,0.3229779247,0.28772340264223495,0.28677183305827686,0.035254522057765025,0.0017419166088589537
1602.556,0.3223017689,0.2873810781578778,0.2864008057089409,0.03492069074212223,0.0017377550154117707
1603.038,0.3217638652,0.28703728447691,0.28602861103943916,0.034726580723089984,0.0017336063247294048
1603.52,0.3211398741,0.2866920417666105,0.28565527509135347,0.034447832333389494,0.0017294704884156982
1604.002,0.3202506409,0.28634537029113116,0.28528082392416143,0.03390527060886883,0.0017253474582867043
1604.484,0.31997289030000003,0.2859972904111391,0.28490528361369216,0.03397559988886095,0.0017212371863695734
1604.966,0.31916369840000003,0.2856478225834438,0.2845286802505842,0.03351587581655624,0.0017171396249014567
1605.448,0.3184783919,0.2852969873606144,0.2841510399387502,0.03318140453938562,0.0017130547263285623
1605.931,0.317791224,0.2849440733370234,0.2837716021779155,0.03284715066297661,0.001708974007666127
1606.413,0.3171146684,0.2845905626332272,0.28339196430998326,0.03252410576677284,0.0017049143190796408
1606.895,0.3166221634,0.28423574680580105,0.2830113679235846,0.03238641659419894,0.0017008671518732726
1607.377,0.3159117308,0.2838796467863878,0.2826298391604096,0.03203208401361224,0.0016968324593191976
1607.859,0.31505572130000004,0.2835222836002389,0.2822474041677731,0.031533437699761135,0.0016928101948934528
1608.341,0.3144965058,0.28316367836573497,0.28186408909708993,0.03133282743426502,0.0016888003122748098
1608.823,0.3136962176,0.28280385229389826,0.28147992010236267,0.030892365306101732,0.0016848027653438911
1609.305,0.3131857999,0.28244282668788423,0.2810949233386665,0.030742973212115776,0.0016808175081820906
1609.788,0.3125089759,0.28207987027262454,0.280708323733934,0.03042910562737544,0.0016768362650008306
1610.27,0.3118606834,0.2817165074963289,0.2803217483126115,0.030144175903671078,0.00167287547568058
1610.752,0.3112872457,0.28135200968767626,0.27993442363314724,0.02993523601232373,0.0016689268394745724
1611.234,0.3106503951,0.28098639851315654,0.27954637583983377,0.029663996586843433,0.0016649903112578217
1611.716,0.3098829397,0.2806196957286178,0.27915763107051866,0.029263243971382247,0.0016610658461012249
1612.198,0.3092984179,0.2802519231786619,0.27876821545511554,0.029046494721338134,0.0016571533992704977
1612.68,0.3089311849,0.27988310279602413,0.2783781551141147,0.02904808210397586,0.0016532529262253035
1613.162,0.3083142725,0.27951325660093596,0.2779874761571015,0.02880101589906403,0.0016493643826182534
1613.645,0.3078259983,0.2791416362743679,0.27759539231690233,0.028684362025632126,0.001645479693758504
1614.127,0.30704937579999997,0.27876980284856057,0.27720355325752455,0.028279572951439402,0.0016416149012740125
1614.609,0.306741688,0.2783970102356454,0.2768111738847403,0.02834467776435462,0.0016377619062429834
1615.091,0.306122052,0.27802328079929217,0.2764182802497187,0.028098771200707806,0.0016339206650807113
1615.573,0.3053889713,0.27764863698721665,0.2760248983853617,0.027740334312783332,0.0016300911343906648
1616.055,0.3046127687,0.27727310133044175,0.27563105430484797,0.02733966736955823,0.0016262732709636794
1616.537,0.3037179018,0.27689669644253484,0.27523677400017676,0.026821205357465183,0.001622467031776877
1617.019,0.3027619511,0.2765194450188323,0.27484208344071936,0.026242506081167682,0.0016186723739928647
1617.501,0.3019989368,0.27614136983564275,0.2744470085717745,0.02585756696435726,0.001614889254958807
1617.984,0.3012291872,0.27576170688282464,0.27405075455759853,0.025467480317175384,0.0016111098191829605
1618.466,0.3007883005,0.2753820512392491,0.2736549881391544,0.025406249260750913,0.0016073496741434393
1618.948,0.30020964159999997,0.275001640690548,0.2732589151419288,0.025208000909451966,0.0016036009409062467
1619.43,0.29945479259999996,0.2746204983287619,0.27286256140051013,0.024834294271238067,0.0015998635775480116
1619.912,0.2989285826,0.27423864732264824,0.27246595271825425,0.02468993527735175,0.0015961375423253867
1620.394,0.2983904209,0.27385611091677564,0.2720691148658698,0.024534309983224367,0.0015924227936741566
1620.876,0.2976722658,0.27347291243060157,0.2716720735800087,0.024199353369398435,0.0015887192902084197
1621.358,0.2970816047,0.2730890752575275,0.27127485456185896,0.023992529442472488,0.001585026990719653
1621.841,0.2964587882,0.2727038246216588,0.2708766589141125,0.02375496357834117,0.0015813382285386089
1622.323,0.29564938479999997,0.2723187793428914,0.27047916115037485,0.023330605457108577,0.0015776682371160253
1622.805,0.2952082649,0.2719331660404253,0.2700815625841861,0.02327509885957474,0.001574009327016383
1623.287,0.29442121920000003,0.2715470083937642,0.2696838887608324,0.022874210806235806,0.001570361457732482
1623.769,0.293762497,0.27116033015135155,0.2692861651831825,0.022602166848648464,0.0015667245889302234
1624.251,0.29301100080000003,0.2707731551295104,0.2688884173103113,0.022237845670489642,0.0015630986804477669
1624.733,0.2920740671,0.27038550721136645,0.2684906705561312,0.021688559888633552,0.0015594836922946738
1625.215,0.2916894238,0.2699974103457512,0.26809295028802915,0.021692013454248815,0.0015558795846511108
1625.698,0.2909437546,0.2696080820592346,0.26769445685859605,0.021335672540765405,0.0015522788741982193
1626.179,0.2901966601,0.2692199658892437,0.26729769043883983,0.02097669421075632,0.001548703852461007
1626.662,0.2895678749,0.2688298584645271,0.26689937680534803,0.020738016435472906,0.0015451247501072375
1627.144,0.288956139,0.2684402058658076,0.26650201546809194,0.02051593313419242,0.0015415637918918756
1627.626,0.2883896588,0.26805022505999937,0.2661048067606974,0.020339433740000634,0.0015380135175357807
1628.108,0.2877414075,0.26765994036616314,0.26570777574297466,0.02008146713383685,0.0015344738882255829
1628.59,0.2867768862,0.2672693761608391,0.2653109474188243,0.019507510039160902,0.0015309448653127848
1629.072,0.2861997519,0.2668785568767924,0.26491434673491987,0.019321195023207616,0.0015274264103129198
1629.554,0.28560379529999996,0.2664875070017413,0.264517998579398,0.019116288298258677,0.0015239184849047708
1630.036,0.2852050921,0.2660962510770643,0.2641219277805542,0.019108841022935696,0.001520421050929593
1630.519,0.2844152263,0.26570400141420547,0.2637253383399143,0.01871122488579452,0.0015169268468308978
1631.001,0.28398401710000004,0.2653124069227918,0.2633298971971676,0.018671610177208253,0.0015134503034612288
1631.483,0.2833348969,0.2649206803659131,0.2629348075750425,0.018414216534086925,0.0015099841379371762
1631.965,0.2827181476,0.2645288464863712,0.2625400940494167,0.01818930111362882,0.0015065283127423392
1632.447,0.282399463,0.26413693007386685,0.2621457811298945,0.018262532926133168,0.0015030827905188557
1632.929,0.2817609371,0.2637449559635898,0.2617518932585423,0.018015981136410175,0.0014996475340666702
1633.411,0.2811833398,0.2633529490347927,0.26135845480863185,0.01783039076520726,0.0014962225063427695
1633.893,0.2806325619,0.26296093420933775,0.2609654900833826,0.017671627690662273,0.0014928076704604123
1634.375,0.279797134,0.2625689364502297,0.26057302331471766,0.017228197549770286,0.0014894029896883856
1634.858,0.2789281205,0.26217616763514495,0.2601802660583038,0.016751952864855035,0.0014860013952828844
1635.34,0.2779756324,0.2617842792201432,0.2597888687653813,0.016191353179856816,0.0014826169360356817
1635.822,0.2770433833,0.26139248304444573,0.25939804173440417,0.015650900255554268,0.0014792425225557482
