wavenumber_cm1,reflectance_observed,reflectance_airy,reflectance_double_same_params,residual_signed,residual_abs,eta3_percent,angle_deg
1514.328,0.4294177452,0.3169225770827791,0.3189549891893519,0.1124951681172208,0.1124951681172208,0.0036306369733993,15.0
1514.811,0.4295570969,0.3171364211256136,0.3192043186658833,0.1124206757743864,0.1124206757743864,0.003622348379714,15.0
1515.293,0.4296999017,0.3173464082053284,0.3194492124772301,0.1123534934946716,0.1123534934946716,0.0036141031779778,15.0
1515.775,0.4296439318,0.3175529843623967,0.3196901845261315,0.1120909474376032,0.1120909474376032,0.0036058840769062,15.0
1516.257,0.4298760709999999,0.3177561494697151,0.3199272286865384,0.1121199215302848,0.1121199215302848,0.0035976909736039,15.0
1516.739,0.4299060872999999,0.3179559035108656,0.3201603390706008,0.1119501837891343,0.1119501837891343,0.0035895237656581,15.0
1517.221,0.4301311787,0.3181522465792787,0.3203895100284637,0.1119789321207213,0.1119789321207213,0.0035813823511361,15.0
1517.703,0.4301533382,0.318345178877405,0.3206147361480487,0.111808159322595,0.111808159322595,0.0035732666285824,15.0
1518.185,0.4300554952,0.3185347007159023,0.3208360122548228,0.1115207944840977,0.1115207944840977,0.0035651764970167,15.0
1518.667,0.4303026182,0.318720812512838,0.3210533334115578,0.1115818056871619,0.1115818056871619,0.0035571118559305,15.0
1519.15,0.4304855695,0.3189038902995141,0.321267133457622,0.1115816792004858,0.1115816792004858,0.0035490559526661,15.0
1519.632,0.4301745051999999,0.319083176621599,0.3214765226217453,0.1110913285784009,0.1110913285784009,0.0035410420452578,15.0
1520.114,0.4302074454,0.3192590547946257,0.3216819434368362,0.1109483906053743,0.1109483906053743,0.0035330533294071,15.0
1520.596,0.4302453768,0.3194315256587936,0.3218833919127019,0.1108138511412064,0.1108138511412064,0.0035250897064699,15.0
1521.078,0.4301778246,0.3196005901579209,0.3220808642950602,0.110577234442079,0.110577234442079,0.0035171510782623,15.0
1521.56,0.4299491702,0.3197662493387233,0.3222743570652209,0.1101829208612766,0.1101829208612766,0.0035092373470571,15.0
1522.042,0.4299930286,0.3199285043501131,0.3224638669397616,0.1100645242498868,0.1100645242498868,0.0035013484155819,15.0
1522.524,0.4298043850999999,0.3200873564425063,0.3226493908701869,0.1097170286574936,0.1097170286574936,0.0034934841870166,15.0
1523.007,0.4296102226,0.3202431259436797,0.3228312985234365,0.1093670966563202,0.1093670966563202,0.0034856283257266,15.0
1523.489,0.4295434788,0.3203951692993685,0.323008834074788,0.1091483095006314,0.1091483095006314,0.0034778132650697,15.0
1523.971,0.4297138914,0.3205438140929505,0.3231823759379147,0.1091700773070494,0.1091700773070494,0.0034700226193537,15.0
1524.453,0.4293754823,0.3206890619744254,0.3233519220008923,0.1086864203255745,0.1086864203255745,0.0034622562935439,15.0
1524.935,0.4294933847,0.3208309146920408,0.3235174703848525,0.1086624700079591,0.1086624700079591,0.003454514193046,15.0
1525.417,0.4292859166,0.3209693740916823,0.3236790194435742,0.1083165425083177,0.1083165425083177,0.0034467962237034,15.0
1525.899,0.4293437707999999,0.3211044421162744,0.3238365677630629,0.1082393286837255,0.1082393286837255,0.0034391022917951,15.0
1526.381,0.4293668304,0.321236120805196,0.323990114161119,0.1081307095948039,0.1081307095948039,0.0034314323040333,15.0
1526.864,0.4293283358,0.321364674939169,0.3241399637816607,0.107963660860831,0.107963660860831,0.0034237703289364,15.0
1527.346,0.4289966754,0.321489574437476,0.324285495408407,0.1075071009625239,0.1075071009625239,0.0034161480005215,15.0
1527.828,0.4290609245,0.3216110912962319,0.324427022952623,0.1074498332037681,0.1074498332037681,0.0034085493387748,15.0
1528.31,0.4289990548,0.3217292279352269,0.3245645461552169,0.1072698268647731,0.1072698268647731,0.003400974252119,15.0
1528.792,0.4291663603,0.3218439868679684,0.3246980649865603,0.1073223734320315,0.1073223734320315,0.0033934226493984,15.0
1529.274,0.4289217084,0.3219553707011728,0.3248275796459895,0.1069663376988271,0.1069663376988271,0.0033858944398769,15.0
1529.756,0.4289966803,0.3220633821342663,0.3249530905612934,0.1069332981657336,0.1069332981657336,0.0033783895332354,15.0
1530.238,0.4292630088,0.3221680239589028,0.3250745983881923,0.1070949848410971,0.1070949848410971,0.00337090783957,15.0
1530.72,0.4290471314,0.3222692990584914,0.3251921040098057,0.1067778323415085,0.1067778323415085,0.0033634492693895,15.0
1531.203,0.4290445704,0.3223674100488193,0.3253058398644395,0.1066771603511806,0.1066771603511806,0.0033559983310732,15.0
1531.685,0.428870263,0.3224619537441463,0.3254153363349955,0.1064083092558537,0.1064083092558537,0.0033485857885426,15.0
1532.167,0.4289080960999999,0.3225531399172864,0.3255208346119994,0.1063549561827135,0.1063549561827135,0.0033411961032957,15.0
1532.649,0.4286669734,0.3226409718143799,0.3256223364830881,0.1060260015856201,0.1060260015856201,0.0033338291874716,15.0
1533.131,0.4286495614,0.3227254527711428,0.3257198439604684,0.1059241086288571,0.1059241086288571,0.0033264849536112,15.0
1533.613,0.4283518716,0.3228065862124691,0.3258133592803217,0.1055452853875308,0.1055452853875308,0.0033191633146555,15.0
1534.095,0.4280073773,0.3228843756520417,0.3259028849021954,0.1051230016479582,0.1051230016479582,0.003311864183943,15.0
1534.577,0.4280678281,0.3229588246919582,0.3259884235083847,0.1051090034080418,0.1051090034080418,0.0033045874752079,15.0
1535.06,0.4278141088,0.3230300810924276,0.326070143064161,0.1047840277075723,0.1047840277075723,0.0032973180751713,15.0
1535.542,0.4278743363,0.3230978535803597,0.3261477083178003,0.1047764827196403,0.1047764827196403,0.0032900859992402,15.0
1536.024,0.4279015654999999,0.3231622970099342,0.3262212959399593,0.1047392684900657,0.1047392684900657,0.0032828760886658,15.0
1536.506,0.4277403252,0.3232234153335558,0.3262909094979881,0.1045169098664441,0.1045169098664441,0.0032756882587449,15.0
1536.988,0.4279580468999999,0.3232812125903355,0.3263565527787355,0.1046768343096644,0.1046768343096644,0.0032685224251594,15.0
1537.47,0.4281580127,0.3233356929057847,0.3264182297878697,0.1048223197942153,0.1048223197942153,0.0032613785039744,15.0
1537.952,0.4282411480999999,0.3233868604915171,0.3264759447491865,0.1048542876084828,0.1048542876084828,0.0032542564116365,15.0
1538.434,0.428168056,0.3234347196449648,0.3265297021039103,0.1047333363550351,0.1047333363550351,0.0032471560649713,15.0
1538.917,0.4281374535,0.3234793637556175,0.3265796057328942,0.1046580897443825,0.1046580897443825,0.0032400627175771,15.0
1539.398,0.4280011098,0.3235205302721952,0.3266253628413464,0.1044805795278048,0.1044805795278048,0.0032330202778463,15.0
1539.881,0.4277230268999999,0.3235585661017688,0.326667359049278,0.1041644607982311,0.1041644607982311,0.0032259700985161,15.0
1540.363,0.427247895,0.3235932293857509,0.3267053265495696,0.103654665614249,0.103654665614249,0.0032189559546624,15.0
1540.845,0.4265902949,0.3236246070125594,0.3267393618972786,0.1029656878874406,0.1029656878874406,0.0032119631460609,15.0
1541.327,0.426032932,0.3236527037893347,0.3267694708233809,0.1023802282106652,0.1023802282106652,0.0032049915917719,15.0
1541.809,0.425205531,0.3236775246073431,0.3267956592711019,0.1015280063926568,0.1015280063926568,0.0031980412112214,15.0
1542.291,0.4248836278999999,0.3236990744417768,0.3268179333951383,0.1011845534582231,0.1011845534582231,0.003191111924199,15.0
1542.773,0.4244985032999999,0.3237173583515639,0.3268362995608702,0.1007811449484359,0.1007811449484359,0.003184203650856,15.0
1543.255,0.4241322141999999,0.3237323814791906,0.3268507643435647,0.1003998327208093,0.1003998327208093,0.0031773163117035,15.0
1543.738,0.4238721063,0.3237441700841083,0.3268613524138041,0.1001279362158916,0.1001279362158916,0.0031704356034172,15.0
1544.22,0.4233977513,0.3237526806705906,0.3268680269335701,0.0996450706294093,0.0996450706294093,0.0031635899386319,15.0
1544.702,0.4234664962,0.3237579464133466,0.3268708210624634,0.0997085497866533,0.0997085497866533,0.0031567649715486,15.0
1545.184,0.4230693382,0.3237599727876719,0.3268697422075693,0.0993093654123281,0.0993093654123281,0.0031499606240998,15.0
1545.666,0.4229273062,0.3237587653516727,0.326864797981736,0.0991685408483272,0.0991685408483272,0.0031431768185686,15.0
1546.148,0.4228429558,0.323754329746146,0.3268559962027204,0.0990886260538539,0.0990886260538539,0.0031364134775869,15.0
1546.63,0.4228716057,0.3237466716944682,0.3268433448923281,0.0991249340055317,0.0991249340055317,0.0031296705241334,15.0
1547.112,0.4225809101,0.3237357970024943,0.3268268522755434,0.0988451130975056,0.0988451130975056,0.003122947881532,15.0
1547.594,0.4224789959,0.3237217115584662,0.3268065267796518,0.0987572843415338,0.0987572843415338,0.0031162454734499,15.0
1548.077,0.4223017065,0.3237043821339177,0.326782322960938,0.0985973243660822,0.0985973243660822,0.0031095493812098,15.0
1548.559,0.4222220317,0.3236838865496311,0.3267543498869487,0.0985381451503689,0.0985381451503689,0.0031028872561199,15.0
1549.041,0.4219363965,0.3236601983843672,0.3267225704395325,0.0982761981156328,0.0982761981156328,0.0030962451384372,15.0
1549.523,0.4217630274,0.3236333238553487,0.326686993846629,0.0981297035446512,0.0981297035446512,0.0030896229531855,15.0
1550.005,0.4214387716,0.3236032692618605,0.3266476295339534,0.0978355023381394,0.0978355023381394,0.0030830206257228,15.0
1550.487,0.4212556352,0.3235700409852124,0.3266044871240677,0.0976855942147875,0.0976855942147875,0.00307643808174,15.0
1550.969,0.4211049161999999,0.32353364548871,0.3265575764354428,0.0975712707112899,0.0975712707112899,0.003069875247259,15.0
1551.451,0.4209913235999999,0.3234940893176322,0.3265069074815105,0.0974972342823677,0.0974972342823677,0.0030633320486314,15.0
1551.934,0.4207498947999999,0.3234512872148262,0.3264523736824342,0.0972986075851737,0.0972986075851737,0.0030567948983059,15.0
1552.416,0.4208850645999999,0.3234054231355588,0.3263942112697193,0.0974796414644411,0.0974796414644411,0.003050290792107,15.0
1552.898,0.4206071647,0.3233564185234855,0.3263323218143544,0.0972507461765144,0.0972507461765144,0.0030438061026245,15.0
1553.38,0.4206429178999999,0.3233042802519056,0.3262667161003877,0.0973386376480943,0.0973386376480943,0.0030373407575111,15.0
1553.862,0.4206004564,0.3232490152761104,0.3261974051019741,0.0973514411238895,0.0973514411238895,0.0030308946847404,15.0
1554.344,0.4204982426,0.3231906306334102,0.3261243999823808,0.0973076119665897,0.0973076119665897,0.0030244678126055,15.0
1554.826,0.4203501701,0.3231291334431698,0.3260477120929841,0.0972210366568301,0.0972210366568301,0.003018060069717,15.0
1555.308,0.4203280854,0.3230645309068514,0.325967352972261,0.0972635544931485,0.0972635544931485,0.0030116713850019,15.0
1555.791,0.4202779059,0.3229966866350613,0.3258831562364497,0.0972812192649387,0.0972812192649387,0.0030052884922502,15.0
1556.273,0.4203877424,0.3229258889351016,0.3257954824566853,0.0974618534648983,0.0974618534648983,0.0029989377510923,15.0
1556.755,0.4201581996,0.3228520080021119,0.3257041731986901,0.097306191597888,0.097306191597888,0.0029926058566231,15.0
1557.237,0.4195706962,0.3227750513666911,0.3256092407394682,0.0967956448333088,0.0967956448333088,0.0029862927390185,15.0
1557.719,0.4186873262999999,0.32269502664186,0.3255106975379582,0.0959922996581399,0.0959922996581399,0.0029799983287621,15.0
1558.201,0.4177034179,0.3226119415231469,0.3254085562339793,0.0950914763768531,0.0950914763768531,0.0029737225566442,15.0
1558.683,0.4162590414,0.3225258037886818,0.3253028296471695,0.0937332376113182,0.0937332376113182,0.0029674653537598,15.0
1559.165,0.4150898523,0.3224366212992951,0.3251935307759169,0.0926532310007048,0.0926532310007048,0.0029612266515075,15.0
1559.647,0.4139951169999999,0.3223444019986239,0.3250806727962827,0.091650715001376,0.091650715001376,0.0029550063815875,15.0
1560.13,0.4135167417,0.3222489531602902,0.3249640238829479,0.0912677885397098,0.0912677885397098,0.0029487916280192,15.0
1560.612,0.4129634283,0.3221506781412874,0.3248440806059207,0.0908127501587126,0.0908127501587126,0.0029426080569543,15.0
1561.094,0.4126371667,0.3220493906569973,0.3247206188324856,0.0905877760430026,0.0905877760430026,0.0029364427149789,15.0
1561.576,0.4125269401,0.3219450989836488,0.3245936524388599,0.0905818411163512,0.0905818411163512,0.002930295534986,15.0
1562.058,0.4124789463,0.3218378114809033,0.3244631954734492,0.0906411348190966,0.0906411348190966,0.0029241664501627,15.0
1562.54,0.412268972,0.3217275365919991,0.3243292621557313,0.0905414354080008,0.0905414354080008,0.0029180553939889,15.0
1563.022,0.4121682802,0.3216142828439005,0.3241918668751323,0.0905539973560994,0.0905539973560994,0.0029119623002359,15.0
1563.504,0.412071074,0.3214980588474516,0.3240510241898966,0.0905730151525483,0.0905730151525483,0.0029058871029646,15.0
1563.987,0.4119630088,0.3213786229521626,0.3239064459415143,0.0905843858478374,0.0905843858478374,0.0028998171878636,15.0
1564.469,0.4116569928,0.3212564785109689,0.3237587457160789,0.0904005142890311,0.0904005142890311,0.0028937776236804,15.0
1564.951,0.4112411203,0.3211313901773439,0.3236076427936702,0.090109730122656,0.090109730122656,0.0028877557597509,15.0
1565.433,0.4110239499,0.3210033668994826,0.3234531523967222,0.0900205830005174,0.0900205830005174,0.0028817515312812,15.0
1565.915,0.4105313186,0.3208724177103145,0.3232952899107415,0.0896589008896855,0.0896589008896855,0.00287576487376,15.0
1566.397,0.4105280604,0.3207385517276883,0.3231340708831406,0.0897895086723117,0.0897895086723117,0.0028697957229567,15.0
1566.879,0.4102343647,0.3206017781545625,0.3229695110220639,0.0896325865454375,0.0896325865454375,0.0028638440149207,15.0
1567.361,0.4097087658,0.320462106279201,0.3228016261952104,0.089246659520799,0.089246659520799,0.0028579096859796,15.0
1567.844,0.4091482759,0.3203192467095863,0.322630073826426,0.0888290291904136,0.0888290291904136,0.0028519804147325,15.0
1568.325,0.4088510524,0.3201741052025549,0.3224559459056215,0.088676947197445,0.088676947197445,0.0028460929120752,15.0
1568.808,0.407967092,0.320025484332029,0.3222778107681706,0.0879416076679709,0.0879416076679709,0.002840198154467,15.0
1569.29,0.4074056045999999,0.3198743079193982,0.3220967811586095,0.0875312966806017,0.0875312966806017,0.002834332746166,15.0
1569.772,0.4066158709999999,0.3197202809528133,0.3219125083081012,0.0868955900471866,0.0868955900471866,0.002828484402594,15.0
1570.254,0.4063034584,0.3195634132368875,0.321725009016904,0.0867400451631125,0.0867400451631125,0.0028226530617193,15.0
1570.736,0.4055266558,0.3194037146630218,0.3215343002364151,0.0861229411369781,0.0861229411369781,0.0028168386617792,15.0
1571.218,0.4051901635,0.3192411952096346,0.3213403990679492,0.0859489682903654,0.0859489682903654,0.0028110411412781,15.0
1571.7,0.4048631440999999,0.3190758649423903,0.3211433227615088,0.0857872791576096,0.0857872791576096,0.0028052604389862,15.0
1572.182,0.4045815539,0.3189077340144336,0.3209430887145501,0.0856738198855663,0.0856738198855663,0.0027994964939387,15.0
1572.665,0.4045733177999999,0.3187364551645399,0.3207392892805024,0.08583686263546,0.08583686263546,0.0027937373389956,15.0
1573.147,0.4044066497,0.3185627479686773,0.32053278606875,0.0858439017313226,0.0858439017313226,0.0027880067610453,15.0
1573.629,0.4040247559,0.3183862711205087,0.3203231782183083,0.0856384847794912,0.0856384847794912,0.0027822927588939,15.0
1574.111,0.4040762132,0.3182070351256824,0.3201104837043072,0.0858691780743175,0.0858691780743175,0.0027765952726221,15.0
1574.593,0.4033471341,0.318025050578542,0.3198947206430863,0.0853220835214579,0.0853220835214579,0.0027709142425687,15.0
1575.075,0.4028359796,0.3178403281623745,0.3196759072909305,0.0849956514376255,0.0849956514376255,0.0027652496093292,15.0
1575.557,0.4021579192,0.3176528786496644,0.3194540620428024,0.0845050405503355,0.0845050405503355,0.0027596013137546,15.0
1576.039,0.4012702583,0.3174627129023478,0.3192292034310698,0.0838075453976521,0.0838075453976521,0.0027539692969501,15.0
1576.521,0.4004055395999999,0.3172698418720698,0.3190013501242303,0.0831356977279301,0.0831356977279301,0.002748353500274,15.0
1577.004,0.3997109471,0.3170738680704155,0.3187700389465608,0.0826370790295845,0.0826370790295845,0.0027427422645958,15.0
1577.486,0.3989391529,0.3168756141342936,0.3185362466781206,0.0820635387657063,0.0820635387657063,0.0027371587666059,15.0
1577.968,0.3982415795,0.3166746883343659,0.318299516563705,0.081566891165634,0.081566891165634,0.0027315913142042,15.0
1578.45,0.3975415294,0.316471101983902,0.3180598678037444,0.0810704274160979,0.0810704274160979,0.0027260398497485,15.0
1578.932,0.3972687057,0.3162648664871876,0.3178173197283467,0.0810038392128123,0.0810038392128123,0.0027205043158436,15.0
1579.414,0.3967370664,0.3160559933397916,0.3175718917959964,0.0806810730602083,0.0806810730602083,0.0027149846553397,15.0
1579.896,0.39644376,0.3158444941288315,0.3173236035922487,0.0805992658711685,0.0805992658711685,0.0027094808113313,15.0
1580.378,0.3960978757,0.3156303805332408,0.3170724748284195,0.0804674951667592,0.0804674951667592,0.0027039927271559,15.0
1580.861,0.3956908976,0.315413212008152,0.3168179955558056,0.080277685591848,0.080277685591848,0.0026985090091906,15.0
1581.343,0.3950728752,0.3151938996861005,0.3165612395123484,0.0798789755138994,0.0798789755138994,0.0026930523080653,15.0
1581.825,0.3949009489,0.3149720085946971,0.3163017028259555,0.0799289403053029,0.0799289403053029,0.0026876111981164,15.0
1582.307,0.3944259358,0.314747550783013,0.3160394056980617,0.079678385016987,0.079678385016987,0.0026821856236423,15.0
1582.789,0.3938602472,0.3145205383932786,0.3157743684492566,0.0793397088067213,0.0793397088067213,0.0026767755291788,15.0
1583.271,0.3936038998,0.3142909836611506,0.315506611517951,0.0793129161388493,0.0793129161388493,0.0026713808594971,15.0
1583.753,0.3930186922,0.3140588989159797,0.3152361554590439,0.0789597932840203,0.0789597932840203,0.0026660015596038,15.0
1584.235,0.3925586417,0.3138242965810799,0.3149630209425837,0.0787343451189201,0.0787343451189201,0.0026606375747389,15.0
1584.718,0.3919818722,0.3135866946546316,0.3146866538212942,0.0783951775453684,0.0783951775453684,0.0026552777692617,15.0
1585.2,0.3912728535,0.3133470896294937,0.314408219405068,0.0779257638705062,0.0779257638705062,0.0026499442825939,15.0
1585.682,0.3911113973,0.3131050048774667,0.3141271692626011,0.0780063924225332,0.0780063924225332,0.0026446259479529,15.0
1586.164,0.3904215702999999,0.3128604532005711,0.3138435245113229,0.0775611170994288,0.0775611170994288,0.0026393227115023,15.0
1586.646,0.3899996024,0.3126134474961131,0.3135573063770721,0.0773861549038868,0.0773861549038868,0.0026340345196335,15.0
1587.128,0.3894370494999999,0.3123640007569488,0.3132685361927414,0.0770730487430511,0.0770730487430511,0.0026287613189652,15.0
1587.61,0.3889117061,0.3121121260717424,0.3129772353969197,0.0767995800282576,0.0767995800282576,0.0026235030563413,15.0
1588.092,0.3883371370999999,0.311857836625222,0.3126834255325266,0.0764793004747779,0.0764793004747779,0.0026182596788308,15.0
1588.574,0.3876964897,0.3116011456984389,0.3123871282454537,0.0760953440015611,0.0760953440015611,0.0026130311337259,15.0
1589.057,0.3871898975,0.311341526687564,0.3120877428951003,0.075848370812436,0.075848370812436,0.0026078065669285,15.0
1589.539,0.3864728441,0.3110800681174147,0.3117865310579758,0.0753927759825852,0.0753927759825852,0.0026026075599016,15.0
1590.021,0.3861878125,0.3108162485188617,0.3114828973856123,0.0753715639811383,0.0753715639811383,0.0025974232283798,15.0
1590.503,0.3856342272999999,0.3105500815609522,0.3111768639222863,0.0750841457390477,0.0750841457390477,0.0025922535205391,15.0
1590.985,0.3853410674999999,0.3102815810102981,0.3108684528083836,0.0750594864897018,0.0750594864897018,0.0025870983847736,15.0
1591.467,0.3844673124,0.3100107607313147,0.3105576862790212,0.0744565516686852,0.0744565516686852,0.0025819577696947,15.0
1591.949,0.3840961489,0.3097376346864586,0.3102445866626662,0.0743585142135414,0.0743585142135414,0.0025768316241294,15.0
1592.431,0.3835024691,0.309462216936461,0.3099291763797553,0.0740402521635389,0.0740402521635389,0.0025717198971199,15.0
1592.914,0.3826800616,0.3091839431516092,0.3096108164530494,0.0734961184483907,0.0734961184483907,0.0025666119773885,15.0
1593.396,0.3820436456,0.3089039798870338,0.3092908477825147,0.0731396657129662,0.0731396657129662,0.0025615289651232,15.0
1593.878,0.3816229144999999,0.308621767721323,0.30896863629185,0.0730011467786769,0.0730011467786769,0.0025564602197154,15.0
1594.36,0.3809921501,0.3083373211107707,0.3086442047556815,0.0726548289892293,0.0726548289892293,0.0025514056910569,15.0
1594.842,0.3804794444,0.3080506546110567,0.3083175760336622,0.0724287897889432,0.0724287897889432,0.0025463653292496,15.0
1595.324,0.3796347155,0.3077617828774546,0.3079887730690788,0.0718729326225454,0.0718729326225454,0.002541339084604,15.0
1595.806,0.3790237662,0.3074707206650361,0.3076578188874559,0.0715530455349638,0.0715530455349638,0.0025363269076384,15.0
1596.288,0.3784910512,0.3071774828288741,0.3073247365951643,0.0713135683711258,0.0713135683711258,0.0025313287490779,15.0
1596.771,0.3777806614,0.3068814692286848,0.3069888517969175,0.0708991921713151,0.0708991921713151,0.0025263342336988,15.0
1597.252,0.3770962565,0.3065845402067638,0.3066522804998837,0.0705117162932361,0.0705117162932361,0.0025213742910999,15.0
1597.735,0.3766966196,0.3062842416971654,0.3063122471795484,0.0704123779028346,0.0704123779028346,0.002516407625562,15.0
1598.217,0.3760583529,0.3059824475509856,0.3059708808788187,0.0700759053490144,0.0700759053490144,0.002511465080601,15.0
1598.699,0.3755516733,0.3056785535950108,0.3056275032117895,0.0698731197049892,0.0698731197049892,0.0025065363106367,15.0
1599.181,0.374836752,0.3053725752884225,0.3052821377406608,0.0694641767115774,0.0694641767115774,0.0025016212676142,15.0
1599.663,0.3744366141999999,0.3050645281916506,0.3049348080986692,0.0693720860083493,0.0693720860083493,0.0024967199036785,15.0
1600.145,0.3738083247,0.3047544279665286,0.3045855379886842,0.0690538967334714,0.0690538967334714,0.0024918321711734,15.0
1600.627,0.373330189,0.3044422903764411,0.3042343511818033,0.0688878986235588,0.0688878986235588,0.0024869580226408,15.0
1601.109,0.3728060159999999,0.3041281312864651,0.303881271515944,0.0686778847135348,0.0686778847135348,0.0024820974108194,15.0
1601.592,0.3720889155999999,0.3038113086466905,0.3035255845603551,0.0682776069533094,0.0682776069533094,0.0024772402463639,15.0
1602.074,0.3715762044,0.3034931504488654,0.3031687871477307,0.0680830539511345,0.0680830539511345,0.0024724065948056,15.0
1602.556,0.3708342165,0.3031730189915108,0.302810168826665,0.0676611975084891,0.0676611975084891,0.0024675863392506,15.0
1603.038,0.3701173258,0.3028509305479642,0.3024497536884184,0.0672663952520358,0.0672663952520358,0.0024627794332168,15.0
1603.52,0.3696703018,0.3025269014938572,0.3020875658840322,0.0671434003061428,0.0671434003061428,0.0024579858304142,15.0
1604.002,0.3688373306999999,0.3022009483072126,0.3017236296229204,0.0666363823927873,0.0666363823927873,0.002453205484744,15.0
1604.484,0.3684535191999999,0.3018730875685358,0.3013579691714619,0.0665804316314641,0.0665804316314641,0.0024484383502982,15.0
1604.966,0.3675413074,0.3015433359608934,0.3009906088515898,0.0659979714391065,0.0659979714391065,0.0024436843813582,15.0
1605.448,0.3670813263,0.3012117102699888,0.3006215730393841,0.0658696160300111,0.0658696160300111,0.0024389435323939,15.0
1605.931,0.3665761512,0.3008775335922388,0.3002501154044524,0.0656986176077612,0.0656986176077612,0.0024342059629626,15.0
1606.413,0.365893129,0.3005422067026562,0.2998777985961872,0.0653509222973438,0.0653509222973438,0.0024294912450955,15.0
1606.895,0.3651124822,0.3002050567389036,0.2995038797855601,0.0649074254610963,0.0649074254610963,0.0024247895116441,15.0
1607.377,0.3645053035,0.2998661008979939,0.2991283835512472,0.064639202602006,0.064639202602006,0.0024201007178245,15.0
1607.859,0.3639202171,0.2995253564798086,0.298751334519026,0.0643948606201914,0.0643948606201914,0.0024154248190369,15.0
1608.341,0.3632387506,0.2991828408871138,0.2983727573603651,0.0640559097128862,0.0640559097128862,0.0024107617708648,15.0
1608.823,0.3623746568,0.2988385716255723,0.2979926767910206,0.0635360851744276,0.0635360851744276,0.0024061115290742,15.0
1609.305,0.3617242177,0.29849256630374,0.2976111175696253,0.06323165139626,0.06323165139626,0.0024014740496127,15.0
1609.788,0.36116592,0.2981441194407754,0.2972273083693053,0.0630218005592245,0.0630218005592245,0.0023968397068591,15.0
