wavenumber_cm1,reflectance_observed,reflectance_airy,reflectance_double_same_params,residual_signed,residual_abs,eta3_percent,angle_deg
1508.061,0.3933094969999999,0.3072675438795407,0.3090774381582719,0.0860419531204592,0.0860419531204592,0.0028775214152465,10.0
1508.543,0.3931080318,0.3074728374174704,0.3093137814207184,0.0856351943825295,0.0856351943825295,0.0028695665928249,10.0
1509.025,0.3931055508,0.3076746179543233,0.3095461167860895,0.0854309328456766,0.0854309328456766,0.0028616399980517,10.0
1509.507,0.3930076254,0.3078728860326877,0.3097744392313646,0.0851347393673123,0.0851347393673123,0.0028537415100894,10.0
1509.99,0.3928415043,0.3080680427308294,0.3099992051781498,0.0847734615691705,0.0847734615691705,0.0028458547088725,10.0
1510.471,0.392761306,0.3082588876180965,0.3102190265770512,0.0845024183819034,0.0845024183819034,0.0028380283742651,10.0
1510.954,0.392581049,0.3084470086854353,0.3104357272137144,0.0841340403145647,0.0841340403145647,0.0028301973030398,10.0
1511.436,0.392492985,0.3086312276015743,0.3106479446082413,0.0838617573984256,0.0838617573984256,0.0028224101031794,10.0
1511.918,0.3922198225,0.3088119386601797,0.3108561278757559,0.0834078838398202,0.0834078838398202,0.002814650414694,10.0
1512.4,0.3922047722,0.3089891431518461,0.3110602735570814,0.0832156290481538,0.0832156290481538,0.0028069181203217,10.0
1512.882,0.3919332819,0.3091628424886478,0.3112603784520515,0.0827704394113522,0.0827704394113522,0.0027992131033845,10.0
1513.364,0.3921821639,0.3093330382032814,0.3114564396190334,0.0828491256967186,0.0828491256967186,0.0027915352477851,10.0
1513.846,0.3919456430999999,0.3094997319482252,0.311648454374438,0.0824459111517747,0.0824459111517747,0.0027838844380034,10.0
1514.328,0.3918866531,0.3096629254949119,0.3118364202922135,0.082223727605088,0.082223727605088,0.0027762605590932,10.0
1514.811,0.3916892725,0.3098229484157292,0.3120207125571551,0.0818663240842708,0.0818663240842708,0.0027686477629356,10.0
1515.293,0.3915738428,0.3099791401004012,0.312200566138709,0.0815947026995988,0.0815947026995988,0.0027610774584917,10.0
1515.775,0.3914881037,0.3101318376113245,0.3123763651412866,0.0813562660886754,0.0813562660886754,0.0027535337432582,10.0
1516.257,0.3916754468,0.3102810431880226,0.3125481081641996,0.0813944036119773,0.0813944036119773,0.0027460165045535,10.0
1516.739,0.3913843691,0.3104267591850649,0.312715794061571,0.080957609914935,0.080957609914935,0.0027385256302542,10.0
1517.221,0.3912159487,0.3105689880713285,0.3128794219417481,0.0806469606286715,0.0806469606286715,0.0027310610087915,10.0
1517.703,0.3910886843,0.310707732429276,0.3130389911667045,0.0803809518707239,0.0803809518707239,0.0027236225291482,10.0
1518.185,0.3911664738,0.3108429949542493,0.3131945013514283,0.0803234788457507,0.0803234788457507,0.0027162100808555,10.0
1518.667,0.3908612147,0.3109747784537754,0.3133459523632967,0.0798864362462245,0.0798864362462245,0.0027088235539899,10.0
1519.15,0.3910422412,0.3111033484334805,0.3134936458947238,0.0799388927665194,0.0799388927665194,0.0027014475947339,10.0
1519.632,0.3907428775,0.3112281755477282,0.3136369707494217,0.0795147019522718,0.0795147019522718,0.0026941126363321,10.0
1520.114,0.3906330888,0.3113495327321358,0.3137762375428361,0.0792835560678641,0.0792835560678641,0.0026868032726046,10.0
1520.596,0.3906849477,0.3114674232365558,0.3139114471459107,0.0792175244634441,0.0792175244634441,0.00267951939578,10.0
1521.078,0.3904466152999999,0.3115818504197749,0.3140426006786602,0.078864764880225,0.078864764880225,0.0026722608986171,10.0
1521.56,0.3902494585,0.3116928177489055,0.3141696995094665,0.0785566407510945,0.0785566407510945,0.0026650276744016,10.0
1522.042,0.3904848195,0.3118003287987931,0.3142927452543654,0.0786844907012068,0.0786844907012068,0.0026578196169437,10.0
1522.524,0.390131719,0.3119043872514365,0.3144117397763212,0.0782273317485635,0.0782273317485635,0.0026506366205748,10.0
1523.007,0.3900608615,0.3120052020467807,0.3145269194529866,0.0780556594532193,0.0780556594532193,0.002643463755307,10.0
1523.489,0.39000449,0.3121023596337227,0.3146378097087983,0.0779021303662773,0.0779021303662773,0.0026363306176307,10.0
1523.971,0.3899422009,0.3121960763151484,0.3147446558103147,0.0777461245848515,0.0777461245848515,0.0026292222269201,10.0
1524.453,0.3898746044,0.3122863561963602,0.3148474606012006,0.0775882482036397,0.0775882482036397,0.0026221384795637,10.0
1524.935,0.3899180551,0.3123732034871169,0.3149462271682293,0.077544851612883,0.077544851612883,0.0026150792724567,10.0
1525.417,0.3896293287,0.3124566225011353,0.3150409588404823,0.0771727061988647,0.0771727061988647,0.0026080445029981,10.0
1525.899,0.3893360498,0.3125366176556043,0.3151316591885383,0.0767994321443956,0.0767994321443956,0.0026010340690883,10.0
1526.381,0.3893736600999999,0.3126131934707123,0.3152183320236505,0.0767604666292876,0.0767604666292876,0.0025940478691258,10.0
1526.864,0.3891250474,0.3126865028093727,0.315301148689199,0.0764385445906273,0.0764385445906273,0.0025870713828983,10.0
1527.346,0.3887505676,0.3127562468463459,0.3153797705567844,0.075994320753654,0.075994320753654,0.002580133397761,10.0
1527.828,0.3888751853,0.3128225857281049,0.3154543777904605,0.0760525995718951,0.0760525995718951,0.002573219344522,10.0
1528.31,0.3886468264,0.3128855243825754,0.3155249751562005,0.0757613020174245,0.0757613020174245,0.0025663291235469,10.0
1528.792,0.3884641069,0.3129450678385096,0.315591567656359,0.0755190390614903,0.0755190390614903,0.0025594626356854,10.0
1529.274,0.3882072856,0.3130012212250906,0.3156541605287803,0.0752060643749093,0.0752060643749093,0.0025526197822696,10.0
1529.756,0.3880703572,0.3130539897715465,0.315712759245894,0.0750163674284534,0.0750163674284534,0.0025458004651106,10.0
1530.238,0.3878381997,0.3131033788067788,0.3157673695138002,0.0747348208932212,0.0747348208932212,0.0025390045864961,10.0
1530.72,0.3875972528999999,0.3131493937590024,0.3158179972713446,0.0744478591409975,0.0744478591409975,0.0025322320491877,10.0
1531.203,0.3871955246,0.3131921251356811,0.315864741347365,0.0740033994643188,0.0740033994643188,0.002525468777832,10.0
1531.685,0.3871721063,0.3132314016309372,0.3159074145974372,0.0739407046690627,0.0739407046690627,0.002518742681229,10.0
1532.167,0.3868877952,0.3132673209322614,0.3159461245547322,0.0736204742677386,0.0736204742677386,0.002512039636836,10.0
1532.649,0.3866887296,0.3132998888619578,0.3159808780800754,0.0733888407380422,0.0733888407380422,0.0025053595492851,10.0
1533.131,0.3866177832999999,0.3133291113400194,0.3160116822622453,0.0732886719599805,0.0732886719599805,0.0024987023236696,10.0
1533.613,0.386396176,0.3133549943838357,0.3160385444169819,0.0730411816161643,0.0730411816161643,0.0024920678655408,10.0
1534.095,0.3863670752,0.3133775441079152,0.3160614720859875,0.0729895310920848,0.0729895310920848,0.0024854560809062,10.0
1534.577,0.3860272777,0.3133967667236162,0.3160804730359146,0.0726305109763837,0.0726305109763837,0.0024788668762264,10.0
1535.06,0.3859250918,0.3134126980826741,0.3160955824804162,0.0725123937173258,0.0725123937173258,0.0024722865578277,10.0
1535.542,0.3855385116,0.3134252786322034,0.316106746082422,0.0721132329677966,0.0721132329677966,0.0024657422806055,10.0
1536.024,0.3855087737,0.3134345512995997,0.3161140076224802,0.0720742224004002,0.0720742224004002,0.0024592203052245,10.0
1536.506,0.3850810847,0.3134405226813582,0.3161173757571913,0.0716405620186417,0.0716405620186417,0.0024527205399348,10.0
1536.988,0.3847300718999999,0.3134431994696447,0.3161168593628973,0.0712868724303552,0.0712868724303552,0.0024462428934276,10.0
1537.47,0.3845749742,0.3134425884520929,0.3161124675346117,0.071132385747907,0.071132385747907,0.0024397872748324,10.0
1537.952,0.3844669575,0.3134386965116099,0.316104209584938,0.0710282609883901,0.0710282609883901,0.0024333535937151,10.0
1538.434,0.3841132207,0.3134315306261923,0.3160920950429794,0.0706816900738077,0.0706816900738077,0.0024269417600752,10.0
1538.917,0.3839779267,0.3134210728330814,0.3160760965464089,0.0705568538669186,0.0705568538669186,0.0024205384494807,10.0
1539.398,0.3838009349,0.3134074054069554,0.3160563353745097,0.0703935294930445,0.0703935294930445,0.0024141832773809,10.0
1539.881,0.3836205793,0.3133904219718454,0.3160326573935512,0.0702301573281545,0.0702301573281545,0.0024078233051533,10.0
1540.363,0.3832841937,0.3133702252577426,0.3160052081580212,0.0699139684422573,0.0699139684422573,0.0024014980145086,10.0
1540.845,0.3829313573999999,0.3133467909248481,0.3159739532065903,0.0695845664751518,0.0695845664751518,0.0023951941275811,10.0
1541.327,0.3825532901999999,0.3133201265185814,0.3159389033443672,0.0692331636814185,0.0692331636814185,0.0023889115569242,10.0
1541.809,0.3825323593,0.3132902396784358,0.3159000695850622,0.0692421196215641,0.0692421196215641,0.0023826502155089,10.0
1542.291,0.3821880680999999,0.3132571381378718,0.3158574631498239,0.068930929962128,0.068930929962128,0.0023764100167214,10.0
1542.773,0.3818394079,0.3132208297242174,0.3158110954660652,0.0686185781757826,0.0686185781757826,0.0023701908743605,10.0
1543.255,0.3815771093,0.3131813223585778,0.3157609781662818,0.0683957869414221,0.0683957869414221,0.0023639927026357,10.0
1543.738,0.3809540228,0.3131385321587053,0.3157070074772402,0.0678154906412946,0.0678154906412946,0.0023578026218692,10.0
1544.22,0.3809242066,0.3130926444322384,0.3156494189401689,0.0678315621677616,0.0678315621677616,0.0023516461787427,10.0
1544.702,0.3803622875,0.3130435820961093,0.3155881169287146,0.0673187054038907,0.0673187054038907,0.0023455104511475,10.0
1545.184,0.3801952892,0.3129913534459964,0.3155231138841291,0.0672039357540036,0.0672039357540036,0.0023393953549139,10.0
1545.666,0.3799304492,0.3129359668710306,0.3154544224467079,0.0669944823289693,0.0669944823289693,0.0023333008062722,10.0
1546.148,0.3796459105999999,0.312877430853756,0.3153820554545573,0.0667684797462439,0.0667684797462439,0.0023272267218498,10.0
1546.63,0.3793437637,0.3128157539700962,0.3153060259423543,0.0665280097299038,0.0665280097299038,0.0023211730186697,10.0
1547.112,0.3790097262999999,0.3127509448893293,0.3152263471400986,0.0662587814106706,0.0662587814106706,0.0023151396141475,10.0
1547.594,0.3785742537,0.3126830123740698,0.3151430324718555,0.0658912413259302,0.0658912413259302,0.0023091264260902,10.0
1548.077,0.3783042655999999,0.312611814648248,0.3150559114316746,0.0656924509517519,0.0656924509517519,0.002303120959846,10.0
1548.559,0.3780416263,0.3125376554913036,0.3149653586016839,0.0655039708086963,0.0655039708086963,0.002297148001212,10.0
1549.041,0.3776756829,0.3124603997665215,0.314871211358859,0.0652152831334784,0.0652152831334784,0.0022911950146201,10.0
1549.523,0.377230178,0.3123800566100249,0.3147734838912028,0.064850121389975,0.064850121389975,0.0022852619194209,10.0
1550.005,0.3769162647,0.3122966352512915,0.3146721905743845,0.0646196294487084,0.0646196294487084,0.0022793486353452,10.0
1550.487,0.3767105113,0.3122101450131795,0.3145673459704389,0.0645003662868204,0.0645003662868204,0.0022734550825025,10.0
1550.969,0.3762788826,0.3121205953119565,0.3144589648264557,0.0641582872880434,0.0641582872880434,0.0022675811813784,10.0
1551.451,0.3760062511,0.3120279956573369,0.3143470620732655,0.0639782554426631,0.0639782554426631,0.0022617268528331,10.0
1551.934,0.3757032169,0.3119321540755549,0.3142314097514264,0.0637710628244451,0.0637710628244451,0.0022558799328422,10.0
1552.416,0.3751775816,0.3118334771397744,0.3141125020735135,0.0633441044602255,0.0633441044602255,0.0022500645537223,10.0
1552.898,0.3748598605,0.3117317793612895,0.3139901187003444,0.0631280811387105,0.0631280811387105,0.0022442685118262,10.0
1553.38,0.3742299065,0.3116270706242841,0.3138642752847751,0.0626028358757159,0.0626028358757159,0.0022384917294925,10.0
1553.862,0.3740422138,0.3115193609066625,0.3137349876567133,0.0625228528933374,0.0625228528933374,0.002232734129424,10.0
1554.344,0.3736963754,0.3114086602801204,0.3136022718217621,0.0622877151198796,0.0622877151198796,0.0022269956346859,10.0
1554.826,0.3732779745,0.3112949789102206,0.3134661439598549,0.0619829955897793,0.0619829955897793,0.002221276168704,10.0
1555.308,0.3727876278,0.311178327056476,0.3133266204238871,0.061609300743524,0.061609300743524,0.0022155756552628,10.0
1555.791,0.3725648408,0.311058463844978,0.3131834177586748,0.0615063769550219,0.0615063769550219,0.0022098822504449,10.0
1556.273,0.3720750927,0.3109358960695683,0.3130371456596497,0.0611391966304317,0.0611391966304317,0.0022042194537911,10.0
1556.755,0.3715048373,0.3108103891754054,0.3128875280043807,0.0606944481245946,0.0606944481245946,0.002198575383008,10.0
1557.237,0.3715005235999999,0.310681953798906,0.3127345818241266,0.0608185698010939,0.0608185698010939,0.0021929499632958,10.0
1557.719,0.3707647304,0.3105506006709155,0.3125783243161617,0.0602141297290844,0.0602141297290844,0.002187343120204,10.0
1558.201,0.3702714738,0.3104163406168151,0.3124187728423684,0.0598551331831849,0.0598551331831849,0.0021817547796293,10.0
1558.683,0.3695042495,0.310279184556634,0.3122559449278244,0.0592250649433659,0.0592250649433659,0.0021761848678139,10.0
1559.165,0.3691503419,0.3101391435051676,0.3120898582593863,0.0590111983948323,0.0590111983948323,0.0021706333113433,10.0
1559.647,0.3688522546,0.3099962285720943,0.311920530684264,0.0588560260279056,0.0588560260279056,0.0021651000371449,10.0
1560.13,0.3685261685,0.3098501455510075,0.3117476188824342,0.0586760229489924,0.0586760229489924,0.0021595735493216,10.0
1560.612,0.3681627754,0.3097015106600094,0.31157185704,0.0584612647399905,0.0584612647399905,0.0021540766593612,10.0
1561.094,0.367921195,0.3095500358107401,0.3113929088184914,0.0583711591892598,0.0583711591892598,0.0021485978343381,10.0
1561.576,0.3677195682,0.3093957324938785,0.3112107926925114,0.0583238357061214,0.0583238357061214,0.002143137002529,10.0
1562.058,0.3673041815,0.3092386122956379,0.3110255272898177,0.058065569204362,0.058065569204362,0.0021376940925434,10.0
1562.54,0.3672296695,0.3090786868978994,0.3108371313898654,0.0581509826021006,0.0581509826021006,0.0021322690333218,10.0
1563.022,0.3666268422,0.308915968078355,0.310645623922348,0.057710874121645,0.057710874121645,0.0021268617541339,10.0
1563.504,0.3662487635,0.308750467710649,0.3104510239657336,0.0574982957893509,0.0574982957893509,0.0021214721845768,10.0
1563.987,0.3657931171,0.308581845786138,0.3102529374541458,0.057211271313862,0.057211271313862,0.0021160891277783,10.0
1564.469,0.3655150562,0.3084108126192074,0.3100522040268461,0.0571042435807925,0.0571042435807925,0.0021107348039551,10.0
1564.951,0.3651654441,0.3082370341275527,0.3098484362644163,0.0569284099724472,0.0569284099724472,0.002105397980358,10.0
1565.433,0.3649318511,0.3080605225702931,0.3096416538259748,0.0568713285297068,0.0568713285297068,0.0021000785878773,10.0
1565.915,0.3643629693999999,0.3078812903032397,0.3094318765120166,0.0564816790967602,0.0564816790967602,0.0020947765577224,10.0
1566.397,0.3639423443,0.3076993497790498,0.3092191242629254,0.0562429945209501,0.0562429945209501,0.0020894918214197,10.0
1566.879,0.3634411293,0.3075147135473792,0.3090034171574748,0.0559264157526207,0.0559264157526207,0.0020842243108114,10.0
1567.361,0.3632835639,0.3073273942550355,0.3087847754113291,0.0559561696449645,0.0559561696449645,0.0020789739580533,10.0
1567.844,0.3626737529,0.3071370077099282,0.3085627567005086,0.0555367451900717,0.0555367451900717,0.0020737298559413,10.0
1568.325,0.3619837988,0.3069447575622543,0.3083387695350398,0.0550390412377456,0.0550390412377456,0.002068524456271,10.0
1568.808,0.3616158514,0.3067490580332971,0.3081109719102904,0.0548667933667028,0.0548667933667028,0.0020633144037983,10.0
1569.29,0.3609211555,0.306551129468901,0.3078807905468524,0.0543700260310989,0.0543700260310989,0.0020581320451919,10.0
1569.772,0.3604549063,0.3063505825679454,0.3076477776650888,0.0541043237320545,0.0541043237320545,0.0020529665097287,10.0
1570.254,0.3598943304,0.3061474305636193,0.3074119542705616,0.0537468998363806,0.0537468998363806,0.0020478177314141,10.0
1570.736,0.359327959,0.3059416867873521,0.3071733414951162,0.0533862722126479,0.0533862722126479,0.0020426856445561,10.0
1571.218,0.3586921261,0.3057333646689677,0.3069319605953516,0.0529587614310322,0.0529587614310322,0.0020375701837636,10.0
1571.7,0.35838226,0.305522477736838,0.3066878329510888,0.0528597822631619,0.0528597822631619,0.0020324712839447,10.0
1572.182,0.3576293635999999,0.3053090396180359,0.3064409800638347,0.052320323981964,0.052320323981964,0.0020273888803054,10.0
1572.665,0.3575111685,0.3050926133282628,0.3061909030078082,0.0524185551717372,0.0524185551717372,0.0020223124150687,10.0
1573.147,0.3570113627,0.304874108891574,0.305938659076756,0.0521372538084259,0.0521372538084259,0.0020172628444806,10.0
1573.629,0.3567074207,0.3046530947721348,0.3056837551674219,0.0520543259278651,0.0520543259278651,0.002012229577329,10.0
1574.111,0.3561981653,0.3044295849935264,0.3054262132528836,0.0517685803064735,0.0517685803064735,0.0020072125499958,10.0
1574.593,0.3556410876999999,0.3042035936787736,0.305166055420182,0.0514374940212263,0.0514374940212263,0.0020022116991535,10.0
1575.075,0.3550911904,0.3039751350504857,0.3049033038687672,0.0511160553495143,0.0511160553495143,0.0019972269617627,10.0
1575.557,0.3546046441,0.3037442234309987,0.3046379809089464,0.0508604206690012,0.0508604206690012,0.0019922582750715,10.0
1576.039,0.3540303758,0.3035108732425117,0.3043701089603237,0.0505195025574883,0.0505195025574883,0.0019873055766132,10.0
1576.521,0.3532729889,0.3032750990072231,0.304099710550244,0.0499978898927768,0.0499978898927768,0.0019823688042054,10.0
1577.004,0.3527016832999999,0.3030364186960991,0.3038262395380467,0.0496652646039008,0.0496652646039008,0.0019774377030429,10.0
1577.486,0.352125584,0.3027958353815696,0.3035508510864482,0.0493297486184303,0.0493297486184303,0.0019725326300391,10.0
1577.968,0.3515320025,0.3025528722189926,0.3032730044337252,0.0489791302810073,0.0489791302810073,0.0019676432981012,10.0
1578.45,0.3509621142,0.3023075441320639,0.3029927225227501,0.048654570067936,0.048654570067936,0.0019627696461689,10.0
1578.932,0.3506016497,0.3020598661451069,0.3027100283963018,0.048541783554893,0.048541783554893,0.0019579116134588,10.0
1579.414,0.3498787215,0.3018098533831892,0.3024249451954957,0.0480688681168107,0.0480688681168107,0.0019530691394626,10.0
1579.896,0.3493880513,0.301557521072232,0.3021374961582085,0.047830530227768,0.047830530227768,0.0019482421639462,10.0
1580.378,0.3491043262,0.3013028845391193,0.301847704617507,0.0478014416608806,0.0478014416608806,0.0019434306269479,10.0
1580.861,0.3487028763,0.3010454238032615,0.3015549855670706,0.0476574524967385,0.0476574524967385,0.0019386245341863,10.0
1581.343,0.3481847955,0.3007862205107363,0.3012605746535511,0.0473985749892637,0.0473985749892637,0.0019338437271433,10.0
1581.825,0.3475372218999999,0.3005247596160085,0.3009638918402507,0.0470124622839914,0.0470124622839914,0.0019290781802316,10.0
1582.307,0.3471821444999999,0.3002610568509949,0.3006649608253968,0.046921087649005,0.046921087649005,0.0019243278345661,10.0
1582.789,0.3465206689,0.2999951280490367,0.300363805394507,0.0465255408509632,0.0465255408509632,0.0019195926315271,10.0
1583.271,0.3459202863,0.299726989144979,0.300060449418809,0.046193297155021,0.046193297155021,0.0019148725127591,10.0
1583.753,0.3453201868,0.29945665617524,0.2997549168536563,0.0458635306247599,0.0458635306247599,0.0019101674201694,10.0
1584.235,0.3447904669,0.2991841452778787,0.2994472317369434,0.0456063216221213,0.0456063216221213,0.0019054772959268,10.0
1584.718,0.3444064849,0.29890890059677,0.2991367732250975,0.04549758430323,0.04549758430323,0.0019007923983069,10.0
1585.2,0.343743314,0.2986320782313247,0.2988248511007688,0.0451112357686753,0.0451112357686753,0.0018961320690606,10.0
1585.682,0.3430716417,0.2983531269970617,0.2985108490684102,0.0447185147029382,0.0447185147029382,0.0018914865361047,10.0
1586.164,0.3426398119,0.2980720634393465,0.2981947914803856,0.0445677484606534,0.0445677484606534,0.0018868557426409,10.0
1586.646,0.3419791793,0.2977889042054197,0.2978767027636676,0.0441902750945803,0.0441902750945803,0.0018822396321257,10.0
1587.128,0.3414867425,0.2975036660444236,0.2975566074182499,0.0439830764555763,0.0439830764555763,0.001877638148269,10.0
1587.61,0.3409796835,0.2972163658074231,0.2972345300155603,0.0437633176925768,0.0437633176925768,0.0018730512350331,10.0
1588.092,0.3402596262,0.2969270204474148,0.2969104951968708,0.0433326057525851,0.0433326057525851,0.0018684788366309,10.0
1588.574,0.3397151207,0.2966356470193345,0.2965845276717123,0.0430794736806655,0.0430794736806655,0.0018639208975251,10.0
1589.057,0.3390630376,0.2963416519204708,0.296255970010686,0.0427213856795292,0.0427213856795292,0.00185936795094,10.0
1589.539,0.3386538649,0.2960462698105834,0.2959262075853155,0.0426075950894165,0.0426075950894165,0.0018548387945197,10.0
1590.021,0.3378696882999999,0.2957489114451094,0.2955945870274699,0.0421207768548905,0.0421207768548905,0.0018503239321552,10.0
1590.503,0.3372450387,0.2954495942868329,0.2952611333039598,0.041795444413167,0.041795444413167,0.0018458233092956,10.0
1590.985,0.3368489634,0.2951483359003781,0.2949258714419131,0.0417006274996218,0.0417006274996218,0.001841336871633,10.0
1591.467,0.3365032702,0.2948451539521621,0.294588826527187,0.0416581162478378,0.0416581162478378,0.0018368645651017,10.0
1591.949,0.335520656,0.2945400662103424,0.2942500237027842,0.0409805897896575,0.0409805897896575,0.0018324063358768,10.0
1592.431,0.3349749661,0.2942330905447511,0.2939094881672645,0.0407418755552488,0.0407418755552488,0.001827962130373,10.0
1592.914,0.3343928143,0.2939236022369914,0.2935665333681055,0.0404692120630085,0.0404692120630085,0.0018235227183694,10.0
1593.396,0.3337546164,0.2936129009164674,0.2932226047567421,0.0401417154835325,0.0401417154835325,0.0018191064293231,10.0
1593.878,0.3331117222,0.293300365928757,0.2928770194001099,0.0398113562712429,0.0398113562712429,0.0018147040045579,10.0
1594.36,0.3325902057,0.2929860155497789,0.2925298027032671,0.0396041901502211,0.0396041901502211,0.0018103153914353,10.0
1594.842,0.3320107622,0.2926698681566629,0.2921809801189103,0.039340894043337,0.039340894043337,0.0018059405375503,10.0
1595.324,0.3314470993,0.2923519422276289,0.2918305771457976,0.039095157072371,0.039095157072371,0.0018015793907302,10.0
1595.806,0.3308103849,0.2920322563418513,0.2914786193271682,0.0387781285581486,0.0387781285581486,0.0017972318990338,10.0
1596.288,0.3303567851,0.2917108291793156,0.2911251322491648,0.0386459559206843,0.0386459559206843,0.0017928980107495,10.0
1596.771,0.329653633,0.2913870073082388,0.2907694034987888,0.0382666256917611,0.0382666256917611,0.0017885687250932,10.0
1597.252,0.3290433516,0.2910628262470235,0.2904136728646733,0.0379805253529764,0.0379805253529764,0.0017842708387154,10.0
1597.735,0.3284709405,0.2907356091373481,0.2900550078644929,0.0377353313626519,0.0377353313626519,0.0017799685591881,10.0
1598.217,0.3277601468,0.2904074022425779,0.2896956574805696,0.0373527445574221,0.0373527445574221,0.0017756885997447,10.0
1598.699,0.3270733473,0.2900775490172029,0.2893349064099456,0.036995798282797,0.036995798282797,0.001771421988462,10.0
1599.181,0.3265673358,0.2897460687426159,0.288972780463206,0.0368212670573841,0.0368212670573841,0.0017671686749849,10.0
1599.663,0.326126817,0.2894129807996914,0.2886093054828385,0.0367138362003085,0.0367138362003085,0.0017629286091805,10.0
1600.145,0.3254835598,0.2890783046685464,0.2882445073416648,0.0364052551314535,0.0364052551314535,0.0017587017411368,10.0
1600.627,0.3247676933999999,0.2887420599282895,0.2878784119412803,0.0360256334717104,0.0360256334717104,0.0017544880211616,10.0
1601.109,0.3241858326,0.2884042662567577,0.2875110452104923,0.0357815663432422,0.0357815663432422,0.0017502873997812,10.0
1601.592,0.3235428151,0.2880642378651944,0.2871416670718092,0.0354785772348055,0.0354785772348055,0.0017460911533616,10.0
1602.074,0.3229779247,0.2877234026475894,0.2867718330648511,0.0352545220524105,0.0352545220524105,0.0017419166085402,10.0
1602.556,0.3223017689,0.2873810781633092,0.286400805715585,0.0349206907366907,0.0349206907366907,0.001737755015093,10.0
1603.038,0.3217638652,0.2870372844824171,0.2860286110461519,0.0347265807175828,0.0347265807175828,0.0017336063244106,10.0
1603.52,0.3211398741,0.286692041772193,0.2856552750981343,0.034447832327807,0.034447832327807,0.0017294704880969,10.0
1604.002,0.3202506409,0.2863453702967882,0.2852808239310092,0.0339052706032118,0.0339052706032118,0.0017253474579678,10.0
1604.484,0.3199728903,0.2859972904168701,0.2849052836206059,0.0339755998831299,0.0339755998831299,0.0017212371860506,10.0
1604.966,0.3191636984,0.2856478225892487,0.2845286802575638,0.0335158758107513,0.0335158758107513,0.0017171396245825,10.0
1605.448,0.3184783919,0.2852969873664923,0.2841510399457945,0.0331814045335077,0.0331814045335077,0.0017130547260096,10.0
1605.931,0.317791224,0.2849440733429737,0.2837716021850237,0.0328471506570262,0.0328471506570262,0.0017089740073471,10.0
1606.413,0.3171146684,0.284590562639249,0.2833919643171541,0.032524105760751,0.032524105760751,0.0017049143187606,10.0
1606.895,0.3166221634,0.2842357468118934,0.2830113679308169,0.0323864165881065,0.0323864165881065,0.0017008671515542,10.0
1607.377,0.3159117308,0.283879646792551,0.2826298391677035,0.0320320840074489,0.0320320840074489,0.0016968324590001,10.0
1607.859,0.3150557213,0.2835222836064716,0.2822474041751269,0.0315334376935284,0.0315334376935284,0.0016928101945743,10.0
1608.341,0.3144965058,0.2831636783720366,0.281864089104503,0.0313328274279633,0.0313328274279633,0.0016888003119556,10.0
1608.823,0.3136962176,0.2828038523002683,0.2814799201098341,0.0308923652997316,0.0308923652997316,0.0016848027650247,10.0
1609.305,0.3131857999,0.2824428266943221,0.2810949233461954,0.0307429732056779,0.0307429732056779,0.0016808175078629,10.0
1609.788,0.3125089759,0.2820798702791295,0.28070832374152,0.0304291056208704,0.0304291056208704,0.0016768362646816,10.0
1610.27,0.3118606834,0.2817165075029004,0.2803217483202532,0.0301441758970995,0.0301441758970995,0.0016728754753613,10.0
