wavenumber_cm-1,observed_reflectance_fraction,fitted_reflectance_fraction,residual_fraction
2527.738,0.1790551486,0.17786543750710826,0.001189711092891732
2528.22,0.178998125,0.17794554805636742,0.0010525769436325882
2528.702,0.1792252633,0.17802556814302384,0.001199695156976155
2529.184,0.17942391870000002,0.178105486187645,0.0013184325123550278
2529.666,0.1793152065,0.1781852906417359,0.00112991585826408
2530.148,0.17936598029999998,0.17826496998947194,0.0011010103105280333
2530.63,0.1797138243,0.17834451274942276,0.0013693115505772346
2531.113,0.1795727376,0.17842407203382082,0.00114866556617918
2531.595,0.1797254544,0.17850330697745018,0.0012221474225498352
2532.077,0.1798061229,0.1785823710889659,0.0012237518110340961
2532.559,0.17979858920000003,0.17866125304169878,0.0011373361583012498
2533.041,0.179897643,0.17873994155188302,0.0011577014481169712
2533.523,0.1800544262,0.17881842538033163,0.0012360008196683758
2534.005,0.1800191321,0.17889669333410202,0.0011224387658979873
2534.487,0.1802132231,0.17897473426815275,0.0012384888318472398
2534.969,0.1800595864,0.17905253708699037,0.001007049313009628
2535.452,0.1802730209,0.1791302513793794,0.0011427695206205901
2535.934,0.1803656908,0.17920754433655522,0.0011581464634447813
2536.416,0.1802156462,0.17928456618300942,0.0009310800169905764
2536.898,0.1802567138,0.1793613060378237,0.000895407762176309
2537.38,0.18025704699999998,0.17943775307771204,0.0008192939222879392
2537.862,0.1801653593,0.17951389653860347,0.0006514627613965207
2538.344,0.1805247001,0.17958972571721588,0.000934974382784115
2538.826,0.1804181452,0.17966522997261494,0.0007529152273850481
2539.309,0.18047349629999998,0.17974055432348407,0.0007329419765159106
2539.791,0.18060194870000001,0.17981537633803674,0.0007865723619632781
2540.273,0.1808073438,0.17988984187449997,0.000917501925500025
2540.755,0.18084034370000002,0.17996394055684975,0.0008764031431502672
2541.237,0.18078774460000002,0.18003766207903726,0.0007500825209627582
2541.719,0.1808600299,0.18011099620647641,0.000749033693523582
2542.201,0.1810442568,0.18018393277751787,0.0008603240224821229
2542.683,0.18100980190000002,0.18025646170490955,0.0007533401950904628
2543.166,0.18111502470000002,0.1803287221446369,0.0007863025553631053
2543.648,0.1813090186,0.18040040493039858,0.0009086136696014324
2544.13,0.18120433800000002,0.1804716502511785,0.0007326877488215144
2544.612,0.18130990100000002,0.18054244833181643,0.0007674526681835936
2545.094,0.18157323290000002,0.18061278947865025,0.0009604434213497659
2545.576,0.1814139027,0.18068266408089195,0.0007312386191080378
2546.058,0.1814604738,0.1807520626119909,0.0007084111880091004
2546.54,0.181510221,0.18082097563098015,0.0006892453690198475
2547.022,0.18165649309999998,0.18088939378380992,0.0007670993161900674
2547.505,0.1817228018,0.1809574481746971,0.0007653536253028892
2547.987,0.1817646791,0.18102484781286346,0.0007398312871365331
2548.469,0.1817925611,0.18109172503855964,0.000700836061440363
2548.951,0.18200926779999999,0.1811580708586113,0.0008511969413886877
2549.433,0.18193234419999998,0.1812238763731932,0.0007084678268067801
2549.915,0.18175915790000002,0.18128913277706735,0.00047002512293267684
2550.397,0.1818544147,0.18135383136080652,0.0005005833391934777
2550.879,0.18198729660000001,0.18141796351199838,0.000569333088001639
2551.362,0.1819582395,0.18148165197434557,0.0004765875256544372
2551.844,0.1818932514,0.18154462459822676,0.00034862680177324967
2552.326,0.1819834508,0.1816070055290817,0.00037644527091829083
2552.808,0.1821036874,0.18166878655449656,0.0004349008455034331
2553.29,0.1820141009,0.1817299595648523,0.0002841413351477029
2553.772,0.1820862827,0.18179051655442885,0.00029576614557114134
2554.254,0.18195794939999999,0.18185044962249114,0.00010749977750884598
2554.736,0.18218057510000002,0.1819097509743582,0.0002708241256418331
2555.219,0.1821309634,0.18196853395780618,0.00016242944219382882
2555.7,0.1824566492,0.18202642788734225,0.00043022131265774144
2556.183,0.18231959150000002,0.18208390671852032,0.0002356847814797003
2556.665,0.182273234,0.18214060403565707,0.00013262996434293406
2557.147,0.18233444389999998,0.18219663227523838,0.00013781162476159126
2557.629,0.1825941892,0.18225198430058162,0.0003422048994183857
2558.111,0.1824714417,0.18230665308803648,0.0001647886119635067
2558.593,0.1826461435,0.1823606317279085,0.00028551177209149015
2559.075,0.1827884091,0.18241391342536298,0.0003744956746370154
2559.557,0.1826568145,0.18246649150131017,0.00019032299868981806
2560.04,0.18271551030000002,0.1825184662602809,0.0001970440397191242
2560.522,0.1825482431,0.18256961602983698,-2.1372929836976917e-05
2561.004,0.1828663891,0.18262004283065197,0.0002463462693480245
2561.486,0.1829066641,0.18266974045533557,0.00023692364466443294
2561.968,0.1830166621,0.18271870281638364,0.0002979592836163669
2562.45,0.18298084979999998,0.18276692394694827,0.0002139258530517163
2562.932,0.1829757042,0.18281439800158739,0.00016130619841261962
2563.414,0.1830427788,0.18286111925699536,0.00018165954300464193
2563.896,0.18310789759999999,0.1829070821127141,0.00020081548728589915
2564.379,0.1831471526,0.18295237406785697,0.00019477853214303065
2564.861,0.18329024759999998,0.18299680221625686,0.0002934453837431239
2565.343,0.1831467701,0.18304045589676968,0.0001063142032303177
2565.825,0.1832160138,0.18308333000729676,0.00013268379270323094
2566.307,0.1831957325,0.18312541957184264,7.031292815737333e-05
2566.789,0.1831433583,0.18316671974110538,-2.336144110537397e-05
2567.271,0.18320642939999998,0.18320722579304702,-7.963930470367142e-07
2567.753,0.1832326633,0.18324693313344376,-1.4269833443769642e-05
2568.236,0.1832665737,0.18328591717251508,-1.9343472515087612e-05
2568.718,0.183222615,0.1833240121412738,-0.00010139714127380128
2569.2,0.1834400797,0.18336129537929896,7.878432070104746e-05
2569.682,0.1833021479,0.1833977628089841,-9.561490898410407e-05
2570.164,0.1834987696,0.18343341048298084,6.53591170191592e-05
2570.646,0.1833647884,0.1834682345846263,-0.00010344618462629351
2571.128,0.183347278,0.18350223142834926,-0.00015495342834925818
2571.61,0.1834963023,0.18353539746005548,-3.9095160055485634e-05
2572.093,0.183381709,0.18356779546642232,-0.0001860864664223194
2572.575,0.18341867069999998,0.1835992879985962,-0.0001806172985962251
2573.057,0.18337626329999998,0.18362993984246856,-0.0002536765424685783
2573.539,0.1833542875,0.18365974797357298,-0.0003054604735729938
2574.021,0.18349791840000002,0.1836887095005384,-0.0001907911005383789
2574.503,0.1834940525,0.18371682166535014,-0.00022276916535013402
2574.985,0.1835460299,0.18374408184359042,-0.00019805194359043266
2575.467,0.1835917738,0.18377048754465758,-0.0001787137446575826
2575.949,0.18328163069999998,0.18379603641196476,-0.0005144057119647882
2576.432,0.1835167151,0.183820776552335,-0.00030406145233499715
2576.914,0.1835039732,0.18384460343060666,-0.0003406302306066533
2577.396,0.18356638220000002,0.1838675672072086,-0.00030118500720857644
2577.878,0.183407635,0.18388966606346296,-0.000482031063462951
2578.36,0.18355447600000002,0.18391089831538832,-0.00035642231538829394
2578.842,0.18364413849999997,0.18393126241377283,-0.00028712391377286317
2579.324,0.18356130780000002,0.1839507569442274,-0.00038944914422739396
2579.806,0.1836165671,0.18396938062721835,-0.0003528135272183597
2580.289,0.18342681689999998,0.18398716824015587,-0.0005603513401558902
2580.771,0.18367187210000002,0.18400404511691176,-0.00033217301691174095
2581.253,0.1836322226,0.18402004811507006,-0.0003878255150700505
2581.735,0.1837374067,0.18403517649470524,-0.00029776979470524934
2582.217,0.1837443146,0.18404942965059856,-0.0003051150505985478
2582.699,0.1837409086,0.18406280711214534,-0.00032189851214534104
2583.181,0.1835800824,0.18407530854324317,-0.0004952261432431548
2583.663,0.18373559050000002,0.18408693374215984,-0.00035134324215982393
2584.146,0.1835997056,0.18409770403111297,-0.0004979984311129781
2584.627,0.1835724631,0.18410755530743056,-0.0005350922074305597
2585.11,0.1836610832,0.18411656969547996,-0.00045548649547996756
2585.592,0.1836040993,0.18412468881359928,-0.00052058951359929
2586.074,0.1838135639,0.1841319327014647,-0.0003183688014646857
2586.556,0.1836925003,0.18413830195991554,-0.00044580165991553455
2587.038,0.18380928440000002,0.18414379732266384,-0.0003345129226638155
2587.52,0.18345520059999998,0.18414841965600043,-0.0006932190560004492
2588.002,0.1837996307,0.1841521699584804,-0.00035253925848041656
2588.484,0.183740811,0.18415504936058957,-0.0004142383605895694
2588.967,0.1835071763,0.18415706239098245,-0.00064988609098246
2589.449,0.18355126559999999,0.1841582021099414,-0.0006069365099414248
2589.931,0.1835779811,0.18415847511123148,-0.0005804940112314749
2590.413,0.18358725920000002,0.18415788304959674,-0.0005706238495967186
2590.895,0.18349698679999998,0.18415642770974644,-0.000659440909746456
2591.377,0.18337255630000002,0.18415411100590345,-0.0007815547059034367
2591.859,0.1834034761,0.18415093498133395,-0.0007474588813339567
2592.341,0.1834989423,0.18414690180785817,-0.0006479595078581757
2592.823,0.1833902921,0.18414201378534134,-0.00075172168534135
2593.306,0.18342373080000002,0.18413626054719184,-0.0007125297471918257
2593.788,0.18335467009999998,0.1841296684752459,-0.0007749983752459166
2594.27,0.18342023999999998,0.1841222292224498,-0.0007019892224498225
2594.752,0.18354216999999998,0.1841139455956474,-0.0005717755956474169
2595.234,0.18335174099999998,0.18410482052690247,-0.0007530795269024837
2595.716,0.1835650858,0.18409485707287762,-0.0005297712728776216
2596.198,0.1832840355,0.18408405841419628,-0.0008000229141962856
2596.68,0.1831949058,0.1840724278547855,-0.0008775220547855012
2597.163,0.1836133147,0.18405994211382842,-0.00044662741382842097
2597.645,0.1833255863,0.1840466564468726,-0.0007210701468725877
2598.127,0.1830750948,0.18403254953169415,-0.0009574547316941462
2598.609,0.1832182614,0.1840176251587598,-0.0007993637587598024
2599.091,0.18327163500000002,0.18400188723828786,-0.0007302522382878485
2599.573,0.18321058050000003,0.18398533979948561,-0.000774759299485589
2600.055,0.18319031079999998,0.18396798698976943,-0.0007776761897694551
2600.537,0.18312964829999998,0.18394983307396845,-0.0008201847739684742
2601.02,0.1831450715,0.18393084229173584,-0.0007857707917358348
2601.502,0.1832249908,0.1839110977849452,-0.0006861069849452006
2601.984,0.1831750097,0.183890565672498,-0.0007155559724980054
2602.466,0.1830506953,0.18386925068080534,-0.0008185553808053303
2602.948,0.1828968785,0.18384715764945458,-0.0009502791494545859
2603.43,0.18307779159999998,0.18382429153031396,-0.0007464999303139763
2603.912,0.18292970279999998,0.1838006573866205,-0.0008709545866205093
2604.394,0.1830581168,0.18377626039205264,-0.0007181435920526336
2604.876,0.182937955,0.18375110582978715,-0.0008131508297871404
2605.359,0.18294959649999998,0.18372514456503297,-0.0007755480650329938
2605.841,0.1829568023,0.18369848960675605,-0.0007416873067560559
2606.323,0.18270793019999998,0.18367109358937955,-0.0009631633893795732
2606.805,0.1830321165,0.18364296222455306,-0.0006108457245530552
2607.287,0.18276941910000002,0.18361410132847833,-0.0008446822284783051
2607.769,0.1828726094,0.18358451682087562,-0.0007119074208756238
2608.251,0.1827656706,0.18355421472393624,-0.0007885441239362245
2608.733,0.18267268009999998,0.1835232011612603,-0.0008505210612603231
2609.216,0.18261826479999999,0.18349141582140538,-0.0008731510214053939
2609.698,0.18243612580000002,0.1834589966549009,-0.0010228708549008814
2610.18,0.1826695764,0.18342588500450774,-0.0007563086045077327
2610.662,0.182591053,0.18339208738876403,-0.000801034388764027
2611.144,0.1824165554,0.18335761042209728,-0.0009410550220972647
2611.626,0.1825489009,0.18332246081368148,-0.0007735599136814708
2612.108,0.18231215110000001,0.18328664536628023,-0.0009744942662802125
2612.59,0.18228684099999998,0.18325017097507787,-0.0009633299750778923
2613.073,0.1823792509,0.18321296692806466,-0.0008337160280646461
2613.554,0.1823104528,0.1831752733970086,-0.0008648205970085976
2614.037,0.18226891309999999,0.18313678410742268,-0.0008678710074226936
2614.519,0.1820625785,0.18309774339924392,-0.0010351648992439344
2615.001,0.1822042412,0.18305807958302717,-0.0008538383830271612
2615.483,0.18199719649999999,0.18301780008341784,-0.0010206035834178506
2615.965,0.18193931259999999,0.18297691240895578,-0.0010375998089557914
2616.447,0.1821338704,0.1829354241508122,-0.0008015537508122006
2616.929,0.1818893178,0.18289334298151527,-0.0010040251815152668
2617.411,0.18190862330000002,0.1828506766536642,-0.0009420533536641795
2617.894,0.1819572335,0.18280734268685112,-0.0008501091868511057
2618.376,0.18203802670000002,0.18276352844039556,-0.0007255017403955399
2618.858,0.1819072581,0.18271915277724948,-0.0008118946772494862
2619.34,0.1817934629,0.18267422375739345,-0.0008807608573934422
2619.822,0.1816538272,0.18262874951429794,-0.000974922314297938
2620.304,0.18205167660000002,0.1825827382535783,-0.0005310616535782742
2620.786,0.1818637203,0.1825361982516409,-0.0006724779516409096
2621.268,0.18166580889999998,0.18248913785432014,-0.0008233289543201627
2621.75,0.1816998768,0.18244156547550683,-0.0007416886755068353
2622.233,0.18162461919999998,0.18239338933580812,-0.0007687701358081445
2622.715,0.1816771381,0.18234481748304765,-0.0006676793830476535
2623.197,0.18157589470000002,0.1822957593028895,-0.0007198646028894751
2623.679,0.18157707909999998,0.1822462234676941,-0.0006691443676941078
2624.161,0.1814669209,0.18219621871089395,-0.000729297810893953
2624.643,0.18136370419999998,0.1821457538255739,-0.0007820496255739329
2625.125,0.18131927409999998,0.18209483766304485,-0.0007755635630448676
2625.607,0.1810954567,0.18204347913141034,-0.0009480224314103447
2626.09,0.1812354304,0.1819915792976962,-0.0007561488976961794
2626.572,0.1811347855,0.1819393621010597,-0.0008045766010597033
2627.054,0.18083992129999998,0.18188672960481958,-0.0010468083048195964
2627.536,0.1808678235,0.1818336909298885,-0.0009658674298884951
2628.018,0.1808517917,0.18178025524670544,-0.0009284635467054492
2628.5,0.1808859103,0.18172643177376563,-0.0008405214737656208
2628.982,0.18076232550000002,0.18167222977614472,-0.0009099042761447074
2629.464,0.1806485219,0.18161765856401882,-0.0009691366640188215
2629.947,0.1806768226,0.181562613158734,-0.0008857905587340009
2630.429,0.180586435,0.1815073309037845,-0.0009208959037844966
2630.911,0.18041169159999998,0.18145170764020052,-0.001040016040200542
2631.393,0.18049202560000002,0.18139575284373888,-0.0009037272437388555
2631.875,0.1804763416,0.18133947602778283,-0.0008631344277828246
2632.357,0.1801778964,0.18128288674183565,-0.0011049903418356433
2632.839,0.1802940008,0.18122599457001104,-0.000931993770011047
2633.321,0.1803150017,0.1811688091295206,-0.0008538074295205977
2633.803,0.1801546286,0.18111134006915788,-0.0009567114691578782
2634.286,0.1801397593,0.1810534769909909,-0.000913717690990884
2634.768,0.180092056,0.18099546921790594,-0.0009034132179059351
2635.25,0.1800944068,0.18093720696584897,-0.0008428001658489781
2635.732,0.1802343964,0.18087869999478517,-0.0006443035947851783
2636.214,0.1801612411,0.18081995808864454,-0.000658716988644531
2636.696,0.1798835001,0.1807609910537924,-0.000877490953792387
2637.178,0.17993685410000002,0.1807018087175003,-0.0007649546175002853
2637.66,0.17994664629999998,0.18064242092641458,-0.000695774626414597
2638.143,0.1799013287,0.18058271373158766,-0.0006813850315876557
2638.625,0.17970134989999997,0.18052294426568744,-0.0008215943656874614
2639.107,0.17982433369999998,0.18046299900640805,-0.0006386653064080761
2639.589,0.1796888927,0.18040288786259978,-0.0007139951625997898
2640.071,0.1796031002,0.18034262075482257,-0.0007395205548225703
2640.553,0.17937634419999998,0.18028220761381392,-0.0009058634138139343
2641.035,0.17922990800000002,0.1802216583789562,-0.0009917503789561855
2641.517,0.1793433508,0.18016098299674618,-0.0008176321967461875
2642.0,0.17929498689999998,0.18010006518178226,-0.0008050782817822788
2642.481,0.17932472910000002,0.18003929360265064,-0.0007145645026506164
2642.964,0.1791267834,0.17997817286862333,-0.0008513894686233425
2643.446,0.17920768809999998,0.17991709228200395,-0.0007094041820039643
2643.928,0.1790041445,0.17985593535439293,-0.0008517908543929364
2644.41,0.179090768,0.17979471204289027,-0.0007039440428902588
2644.892,0.17914450710000002,0.17973343230103264,-0.0005889252010326251
2645.374,0.178934694,0.17967210607727618,-0.0007374120772761783
2645.856,0.17887980120000002,0.17961074331348376,-0.0007309421134837346
2646.338,0.17888799290000001,0.17954935394341487,-0.0006613610434148542
2646.821,0.1787539812,0.17948782048230744,-0.0007338392823074413
2647.303,0.17853807710000003,0.17942640765726944,-0.0008883305572694178
2647.785,0.1786627046,0.1793649979840858,-0.0007022933840858114
2648.267,0.1786814103,0.1793036013490379,-0.000622191049037879
2648.749,0.178463277,0.17924222762280345,-0.0007789506228034482
2649.231,0.1785453331,0.17918088665897025,-0.0006355535589702421
2649.713,0.1785061809,0.17911958829255373,-0.000613407392553722
2650.195,0.1785335193,0.17905834233851944,-0.0005248230385194452
2650.677,0.1785120481,0.17899715859031065,-0.000485110490310664
2651.16,0.178209273,0.17893592011205833,-0.0007266471120583318
2651.642,0.1782160941,0.17887489024207717,-0.0006587961420771726
2652.124,0.1783388708,0.17881395183461873,-0.00047508103461874063
2652.606,0.1779831128,0.17875311458236906,-0.0007700017823690508
2653.088,0.17788150470000003,0.17869238814921268,-0.0008108834492126515
2653.57,0.17796953559999998,0.17863178216879538,-0.0006622465687954049
2654.052,0.1777868378,0.1785713062430947,-0.0007844684430946824
2654.534,0.1780444323,0.17851096994099577,-0.00046653764099577333
2655.017,0.1777275268,0.17845065808892602,-0.00072313128892601
2655.499,0.1776984392,0.1783906299402527,-0.0006921907402527017
2655.981,0.1777106285,0.17833076992874386,-0.0006201414287438645
2656.463,0.17773243449999998,0.178271087476743,-0.0005386529767430204
2656.945,0.17759685009999998,0.17821159196649045,-0.0006147418664904647
2657.427,0.17752692199999998,0.17815229273874503,-0.0006253707387450513
2657.909,0.1774107788,0.1780931990914148,-0.0006824202914147981
2658.391,0.1774058548,0.17803432027819494,-0.0006284654781949228
2658.874,0.17751737550000002,0.1779755440560734,-0.0004581685560733906
2659.356,0.1774170992,0.17791712298186746,-0.000500023781867448
2659.838,0.1774143158,0.1778589442429523,-0.00044462844295228843
2660.32,0.1774074899,0.17780101690262823,-0.0003935270026282356
2660.802,0.1771300687,0.17774334997330649,-0.0006132812733064819
2661.284,0.1771897899,0.17768595241520188,-0.0004961625152018756
2661.766,0.1773332571,0.17762883313503575,-0.0002955760350357439
2662.248,0.17699409379999997,0.17757200098474957,-0.0005779071847495931
2662.73,0.1770937902,0.17751546476022717,-0.00042167456022718097
2663.213,0.1769519251,0.1774591168597706,-0.0005071917597705977
2663.695,0.17689546450000002,0.17740319930295145,-0.0005077348029514372
2664.177,0.17697757960000002,0.17734760372841438,-0.00037002412841435905
2664.659,0.1770057469,0.17729233869512828,-0.0002865917951282715
2665.141,0.1767634941,0.17723741269977603,-0.00047391859977602424
2665.623,0.17667140660000002,0.17718283417554345,-0.0005114275755434272
2666.105,0.1766677328,0.1771286114909181,-0.0004608786909180984
2666.587,0.17644945329999998,0.1770747529484994,-0.0006252996484994167
2667.07,0.1764780765,0.1770211562094389,-0.0005430797094388984
2667.552,0.17653104639999997,0.17696805138776206,-0.0004370049877620852
2668.034,0.176436927,0.17691533522577801,-0.0004784082257780209
2668.516,0.17620145350000002,0.1768630157507334,-0.0006615622507333829
2668.998,0.1761011858,0.17681110091821733,-0.0007099151182173302
2669.48,0.17609481429999999,0.1767595986110448,-0.0006647843110448026
2669.962,0.1761136287,0.17670851663815393,-0.0005948879381539318
2670.444,0.1760941981,0.17665786273351364,-0.0005636646335136497
2670.927,0.1760979717,0.1766075408261622,-0.0005095691261622071
2671.408,0.17608443650000002,0.17655786968356224,-0.0004734331835622163
2671.891,0.1759201732,0.17650844376340885,-0.0005882705634088492
2672.373,0.17594779240000002,0.1764595788929829,-0.000511786492982863
2672.855,0.1761061122,0.17641117961400168,-0.00030506741400168624
2673.337,0.1759050482,0.17636325318827628,-0.000458204988276284
2673.819,0.17589338659999998,0.17631580679538045,-0.0004224201953804685
2674.301,0.17594722189999998,0.17626884753166708,-0.00032162563166709957
2674.783,0.17583572409999998,0.17622238240929966,-0.00038665830929968115
2675.265,0.1758355401,0.17617641835529663,-0.00034087825529663385
2675.748,0.1760176564,0.1761308684359065,-0.00011321203590650142
2676.23,0.1758845235,0.17608592802914325,-0.00020140452914324536
2676.712,0.17604109059999998,0.17604150896533147,-4.183653314893121e-07
2677.194,0.1758317334,0.1759976178214619,-0.0001658844214618982
2677.676,0.17583472149999999,0.17595426108481954,-0.00011953958481955573
2678.158,0.1757571221,0.17591144515211776,-0.0001543230521177663
2678.64,0.17566763219999998,0.17586917632864474,-0.00020154412864475946
2679.122,0.1754502663,0.1758274608274274,-0.00037719452742740467
2679.604,0.1754220942,0.17578630476840856,-0.0003642105684085739
2680.087,0.17534086389999998,0.17574563055673043,-0.00040476665673044865
2680.569,0.175339057,0.1757056125571613,-0.0003665555571613077
2681.051,0.1753592041,0.17566617180513722,-0.0003069677051372177
2681.533,0.17511413650000002,0.17562731404015533,-0.0005131775401553129
2682.015,0.1752565203,0.1755890449047503,-0.0003325246047503061
2682.497,0.1752199207,0.17555136994376624,-0.00033144924376624085
2682.979,0.175119784,0.17551429460364348,-0.0003945106036434831
2683.461,0.175117376,0.17547782423172353,-0.00036044823172354246
2683.944,0.17513355,0.17544189031480828,-0.00030834031480828084
2684.426,0.1751865637,0.17540664680350004,-0.00022008310350005167
2684.908,0.1750629347,0.17537202371146168,-0.00030908901146167733
2685.39,0.1751310881,0.17533802598278336,-0.00020693788278336456
2685.872,0.1750616107,0.17530465845921583,-0.00024304775921582533
2686.354,0.17506404979999998,0.17527192587957124,-0.00020787607957126197
2686.836,0.175049252,0.17523983287914108,-0.000190580879141089
2687.318,0.1748868313,0.17520838398913113,-0.00032155268913114377
2687.801,0.1748601453,0.17517752041213305,-0.00031737511213306147
2688.283,0.175030195,0.17514737427640606,-0.00011717927640605974
2688.765,0.1750105187,0.17511788522343216,-0.00010736652343215636
2689.247,0.17508893690000002,0.17508905736253152,-1.2046253150543862e-07
2689.729,0.17506701360000002,0.17506089469636163,6.118903638385742e-06
2690.211,0.1748500979,0.17503340112045185,-0.000183303220451847
2690.693,0.1748317782,0.17500658042275605,-0.00017480222275603752
2691.175,0.1747048883,0.17498043628322263,-0.0002755479832226293
2691.657,0.1749556689,0.1749549722733803,6.96626619695051e-07
2692.14,0.1747188692,0.174930141157225,-0.00021127195722500658
2692.622,0.17470223310000002,0.174906049114318,-0.0002038160143179868
2693.104,0.17468209850000002,0.17488264726791042,-0.00020054876791039677
2693.586,0.1745264014,0.17485993875183303,-0.0003335373518330298
2694.068,0.17464356290000002,0.17483792658968658,-0.00019436368968656081
2694.55,0.1745849994,0.17481661369453189,-0.00023161429453188997
2695.032,0.17452415389999998,0.17479600286859626,-0.0002718489685962777
2695.514,0.1746365959,0.17477609680299816,-0.0001395009029981631
2695.997,0.1745762811,0.17475685898311732,-0.0001805778831173166
2696.479,0.1745063399,0.17473837154095923,-0.0002320316409592238
2696.961,0.17452423799999997,0.17472059626811676,-0.00019635826811678636
2697.443,0.17451163860000002,0.1747035354086306,-0.00019189680863057612
2697.925,0.1744024791,0.17468719109431444,-0.0002847119943144294
2698.407,0.1744768978,0.1746715653445832,-0.00019466754458319357
2698.889,0.174425271,0.17465666006629932,-0.00023138906629932565
2699.371,0.1744539979,0.1746424770536354,-0.00018847915363540135
2699.854,0.1745183429,0.1746289908182312,-0.00011064791823117703
2700.335,0.17442193549999999,0.1746162844377147,-0.00019434893771472228
2700.818,0.17444884800000002,0.17460425370508925,-0.00015540570508923435
2701.3,0.1744531762,0.1745929769513785,-0.0001398007513784827
2701.782,0.1746900046,0.17458242974267796,0.00010757485732204586
2702.264,0.1745849502,0.17457261319489253,1.2337005107471155e-05
2702.746,0.1745136974,0.17456352831076682,-4.983091076682378e-05
2703.228,0.1746523002,0.17455517597988812,9.712422011187716e-05
2703.71,0.1745485974,0.17454755697870472,1.040421295284144e-06
2704.192,0.1745548551,0.17454067197056322,1.4183129436767805e-05
2704.675,0.17460581560000002,0.17453450950933994,7.130609066008375e-05
2705.157,0.17456918049999998,0.1745290955504328,4.008494956717068e-05
2705.639,0.17436262979999997,0.1745244168971749,-0.00016178709717493134
2706.121,0.1746178611,0.17452047376098068,9.738733901931695e-05
2706.603,0.1744887984,0.17451726624060235,-2.8467840602341976e-05
2707.085,0.17464479900000002,0.17451479432227068,0.000130004677729334
2707.567,0.1745752088,0.17451305787984983,6.215092015016133e-05
