wavenumber_cm1,reflectance_observed,reflectance_fitted,residual_signed,residual_abs,angle_deg
2521.47,0.178108539,0.1768207496457166,0.0012877893542833,0.0012877893542833,10.0
2521.952,0.1784055219,0.1769009713163118,0.0015045505836881,0.0015045505836881,10.0
2522.435,0.1785768794999999,0.1769814217413073,0.0015954577586926,0.0015954577586926,10.0
2522.917,0.1784960171,0.1770617559511456,0.0014342611488543,0.0014342611488543,10.0
2523.399,0.1785069838,0.1771421286363039,0.001364855163696,0.001364855163696,10.0
2523.881,0.178525033,0.1772225279932386,0.0013025050067613,0.0013025050067613,10.0
2524.363,0.1787675825,0.1773029422298634,0.0014646402701365,0.0014646402701365,10.0
2524.845,0.1786708691999999,0.1773833595673475,0.0012875096326524,0.0012875096326524,10.0
2525.327,0.1786845373,0.1774637682419081,0.0012207690580918,0.0012207690580918,10.0
2525.809,0.1788401731,0.1775441565065984,0.0012960165934015,0.0012960165934015,10.0
2526.292,0.1788562951,0.1776246793055122,0.0012316157944877,0.0012316157944877,10.0
2526.773,0.1789672398,0.1777048249134513,0.0012624148865486,0.0012624148865486,10.0
2527.256,0.1790050093,0.1777852481038758,0.0012197611961241,0.0012197611961241,10.0
2527.738,0.1790551486,0.1778654375071082,0.0011897110928917,0.0011897110928917,10.0
2528.22,0.178998125,0.1779455480563674,0.0010525769436325,0.0010525769436325,10.0
2528.702,0.1792252633,0.1780255681430238,0.0011996951569761,0.0011996951569761,10.0
2529.184,0.1794239187,0.178105486187645,0.001318432512355,0.001318432512355,10.0
2529.666,0.1793152065,0.1781852906417359,0.001129915858264,0.001129915858264,10.0
2530.148,0.1793659802999999,0.1782649699894719,0.001101010310528,0.001101010310528,10.0
2530.63,0.1797138243,0.1783445127494227,0.0013693115505772,0.0013693115505772,10.0
2531.113,0.1795727376,0.1784240720338208,0.0011486655661791,0.0011486655661791,10.0
2531.595,0.1797254544,0.1785033069774501,0.0012221474225498,0.0012221474225498,10.0
2532.077,0.1798061229,0.1785823710889659,0.001223751811034,0.001223751811034,10.0
2532.559,0.1797985892,0.1786612530416987,0.0011373361583012,0.0011373361583012,10.0
2533.041,0.179897643,0.178739941551883,0.0011577014481169,0.0011577014481169,10.0
2533.523,0.1800544262,0.1788184253803316,0.0012360008196683,0.0012360008196683,10.0
2534.005,0.1800191321,0.178896693334102,0.0011224387658979,0.0011224387658979,10.0
2534.487,0.1802132231,0.1789747342681527,0.0012384888318472,0.0012384888318472,10.0
2534.969,0.1800595864,0.1790525370869903,0.0010070493130096,0.0010070493130096,10.0
2535.452,0.1802730209,0.1791302513793794,0.0011427695206205,0.0011427695206205,10.0
2535.934,0.1803656908,0.1792075443365552,0.0011581464634447,0.0011581464634447,10.0
2536.416,0.1802156462,0.1792845661830094,0.0009310800169905,0.0009310800169905,10.0
2536.898,0.1802567138,0.1793613060378237,0.0008954077621763,0.0008954077621763,10.0
2537.38,0.1802570469999999,0.179437753077712,0.0008192939222879,0.0008192939222879,10.0
2537.862,0.1801653593,0.1795138965386034,0.0006514627613965,0.0006514627613965,10.0
2538.344,0.1805247001,0.1795897257172158,0.0009349743827841,0.0009349743827841,10.0
2538.826,0.1804181452,0.1796652299726149,0.000752915227385,0.000752915227385,10.0
2539.309,0.1804734962999999,0.179740554323484,0.0007329419765159,0.0007329419765159,10.0
2539.791,0.1806019487,0.1798153763380367,0.0007865723619632,0.0007865723619632,10.0
2540.273,0.1808073438,0.1798898418744999,0.0009175019255,0.0009175019255,10.0
2540.755,0.1808403437,0.1799639405568497,0.0008764031431502,0.0008764031431502,10.0
2541.237,0.1807877446,0.1800376620790372,0.0007500825209627,0.0007500825209627,10.0
2541.719,0.1808600299,0.1801109962064764,0.0007490336935235,0.0007490336935235,10.0
2542.201,0.1810442568,0.1801839327775178,0.0008603240224821,0.0008603240224821,10.0
2542.683,0.1810098019,0.1802564617049095,0.0007533401950904,0.0007533401950904,10.0
2543.166,0.1811150247,0.1803287221446369,0.0007863025553631,0.0007863025553631,10.0
2543.648,0.1813090186,0.1804004049303985,0.0009086136696014,0.0009086136696014,10.0
2544.13,0.181204338,0.1804716502511785,0.0007326877488215,0.0007326877488215,10.0
2544.612,0.181309901,0.1805424483318164,0.0007674526681835,0.0007674526681835,10.0
2545.094,0.1815732329,0.1806127894786502,0.0009604434213497,0.0009604434213497,10.0
2545.576,0.1814139027,0.1806826640808919,0.000731238619108,0.000731238619108,10.0
2546.058,0.1814604738,0.1807520626119909,0.0007084111880091,0.0007084111880091,10.0
2546.54,0.181510221,0.1808209756309801,0.0006892453690198,0.0006892453690198,10.0
2547.022,0.1816564930999999,0.1808893937838099,0.00076709931619,0.00076709931619,10.0
2547.505,0.1817228018,0.1809574481746971,0.0007653536253028,0.0007653536253028,10.0
2547.987,0.1817646791,0.1810248478128634,0.0007398312871365,0.0007398312871365,10.0
2548.469,0.1817925611,0.1810917250385596,0.0007008360614403,0.0007008360614403,10.0
2548.951,0.1820092677999999,0.1811580708586113,0.0008511969413886,0.0008511969413886,10.0
2549.433,0.1819323441999999,0.1812238763731932,0.0007084678268067,0.0007084678268067,10.0
2549.915,0.1817591579,0.1812891327770673,0.0004700251229326,0.0004700251229326,10.0
2550.397,0.1818544147,0.1813538313608065,0.0005005833391934,0.0005005833391934,10.0
2550.879,0.1819872966,0.1814179635119983,0.0005693330880016,0.0005693330880016,10.0
2551.362,0.1819582395,0.1814816519743455,0.0004765875256544,0.0004765875256544,10.0
2551.844,0.1818932514,0.1815446245982267,0.0003486268017732,0.0003486268017732,10.0
2552.326,0.1819834508,0.1816070055290817,0.0003764452709182,0.0003764452709182,10.0
2552.808,0.1821036874,0.1816687865544965,0.0004349008455034,0.0004349008455034,10.0
2553.29,0.1820141009,0.1817299595648523,0.0002841413351477,0.0002841413351477,10.0
2553.772,0.1820862827,0.1817905165544288,0.0002957661455711,0.0002957661455711,10.0
2554.254,0.1819579493999999,0.1818504496224911,0.0001074997775088,0.0001074997775088,10.0
2554.736,0.1821805751,0.1819097509743582,0.0002708241256418,0.0002708241256418,10.0
2555.219,0.1821309634,0.1819685339578061,0.0001624294421938,0.0001624294421938,10.0
2555.7,0.1824566492,0.1820264278873422,0.0004302213126577,0.0004302213126577,10.0
2556.183,0.1823195915,0.1820839067185203,0.0002356847814797,0.0002356847814797,10.0
2556.665,0.182273234,0.182140604035657,0.0001326299643429,0.0001326299643429,10.0
2557.147,0.1823344438999999,0.1821966322752383,0.0001378116247615,0.0001378116247615,10.0
2557.629,0.1825941892,0.1822519843005816,0.0003422048994183,0.0003422048994183,10.0
2558.111,0.1824714417,0.1823066530880364,0.0001647886119635,0.0001647886119635,10.0
2558.593,0.1826461435,0.1823606317279085,0.0002855117720914,0.0002855117720914,10.0
2559.075,0.1827884091,0.1824139134253629,0.000374495674637,0.000374495674637,10.0
2559.557,0.1826568145,0.1824664915013101,0.0001903229986898,0.0001903229986898,10.0
2560.04,0.1827155103,0.1825184662602809,0.0001970440397191,0.0001970440397191,10.0
2560.522,0.1825482431,0.1825696160298369,-2.137292983697692e-05,2.137292983697692e-05,10.0
2561.004,0.1828663891,0.1826200428306519,0.000246346269348,0.000246346269348,10.0
2561.486,0.1829066641,0.1826697404553355,0.0002369236446644,0.0002369236446644,10.0
2561.968,0.1830166621,0.1827187028163836,0.0002979592836163,0.0002979592836163,10.0
2562.45,0.1829808497999999,0.1827669239469482,0.0002139258530517,0.0002139258530517,10.0
2562.932,0.1829757042,0.1828143980015873,0.0001613061984126,0.0001613061984126,10.0
2563.414,0.1830427788,0.1828611192569953,0.0001816595430046,0.0001816595430046,10.0
2563.896,0.1831078975999999,0.1829070821127141,0.0002008154872858,0.0002008154872858,10.0
2564.379,0.1831471526,0.1829523740678569,0.000194778532143,0.000194778532143,10.0
2564.861,0.1832902475999999,0.1829968022162568,0.0002934453837431,0.0002934453837431,10.0
2565.343,0.1831467701,0.1830404558967696,0.0001063142032303,0.0001063142032303,10.0
2565.825,0.1832160138,0.1830833300072967,0.0001326837927032,0.0001326837927032,10.0
2566.307,0.1831957325,0.1831254195718426,7.031292815737333e-05,7.031292815737333e-05,10.0
2566.789,0.1831433583,0.1831667197411053,-2.336144110537397e-05,2.336144110537397e-05,10.0
2567.271,0.1832064293999999,0.183207225793047,-7.963930470367142e-07,7.963930470367142e-07,10.0
2567.753,0.1832326633,0.1832469331334437,-1.4269833443769642e-05,1.4269833443769642e-05,10.0
2568.236,0.1832665737,0.183285917172515,-1.934347251508761e-05,1.934347251508761e-05,10.0
2568.718,0.183222615,0.1833240121412738,-0.0001013971412738,0.0001013971412738,10.0
2569.2,0.1834400797,0.1833612953792989,7.878432070104746e-05,7.878432070104746e-05,10.0
2569.682,0.1833021479,0.1833977628089841,-9.561490898410407e-05,9.561490898410407e-05,10.0
2570.164,0.1834987696,0.1834334104829808,6.53591170191592e-05,6.53591170191592e-05,10.0
2570.646,0.1833647884,0.1834682345846263,-0.0001034461846262,0.0001034461846262,10.0
2571.128,0.183347278,0.1835022314283492,-0.0001549534283492,0.0001549534283492,10.0
2571.61,0.1834963023,0.1835353974600554,-3.9095160055485634e-05,3.9095160055485634e-05,10.0
2572.093,0.183381709,0.1835677954664223,-0.0001860864664223,0.0001860864664223,10.0
2572.575,0.1834186706999999,0.1835992879985962,-0.0001806172985962,0.0001806172985962,10.0
2573.057,0.1833762632999999,0.1836299398424685,-0.0002536765424685,0.0002536765424685,10.0
2573.539,0.1833542875,0.1836597479735729,-0.0003054604735729,0.0003054604735729,10.0
2574.021,0.1834979184,0.1836887095005384,-0.0001907911005383,0.0001907911005383,10.0
2574.503,0.1834940525,0.1837168216653501,-0.0002227691653501,0.0002227691653501,10.0
2574.985,0.1835460299,0.1837440818435904,-0.0001980519435904,0.0001980519435904,10.0
2575.467,0.1835917738,0.1837704875446575,-0.0001787137446575,0.0001787137446575,10.0
2575.949,0.1832816306999999,0.1837960364119647,-0.0005144057119647,0.0005144057119647,10.0
2576.432,0.1835167151,0.183820776552335,-0.0003040614523349,0.0003040614523349,10.0
2576.914,0.1835039732,0.1838446034306066,-0.0003406302306066,0.0003406302306066,10.0
2577.396,0.1835663822,0.1838675672072086,-0.0003011850072085,0.0003011850072085,10.0
2577.878,0.183407635,0.1838896660634629,-0.0004820310634629,0.0004820310634629,10.0
2578.36,0.183554476,0.1839108983153883,-0.0003564223153882,0.0003564223153882,10.0
2578.842,0.1836441384999999,0.1839312624137728,-0.0002871239137728,0.0002871239137728,10.0
2579.324,0.1835613078,0.1839507569442274,-0.0003894491442273,0.0003894491442273,10.0
2579.806,0.1836165671,0.1839693806272183,-0.0003528135272183,0.0003528135272183,10.0
2580.289,0.1834268168999999,0.1839871682401558,-0.0005603513401558,0.0005603513401558,10.0
2580.771,0.1836718721,0.1840040451169117,-0.0003321730169117,0.0003321730169117,10.0
2581.253,0.1836322226,0.18402004811507,-0.00038782551507,0.00038782551507,10.0
2581.735,0.1837374067,0.1840351764947052,-0.0002977697947052,0.0002977697947052,10.0
2582.217,0.1837443146,0.1840494296505985,-0.0003051150505985,0.0003051150505985,10.0
2582.699,0.1837409086,0.1840628071121453,-0.0003218985121453,0.0003218985121453,10.0
2583.181,0.1835800824,0.1840753085432431,-0.0004952261432431,0.0004952261432431,10.0
2583.663,0.1837355905,0.1840869337421598,-0.0003513432421598,0.0003513432421598,10.0
2584.146,0.1835997056,0.1840977040311129,-0.0004979984311129,0.0004979984311129,10.0
2584.627,0.1835724631,0.1841075553074305,-0.0005350922074305,0.0005350922074305,10.0
2585.11,0.1836610832,0.1841165696954799,-0.0004554864954799,0.0004554864954799,10.0
2585.592,0.1836040993,0.1841246888135992,-0.0005205895135992,0.0005205895135992,10.0
2586.074,0.1838135639,0.1841319327014647,-0.0003183688014646,0.0003183688014646,10.0
2586.556,0.1836925003,0.1841383019599155,-0.0004458016599155,0.0004458016599155,10.0
2587.038,0.1838092844,0.1841437973226638,-0.0003345129226638,0.0003345129226638,10.0
2587.52,0.1834552005999999,0.1841484196560004,-0.0006932190560004,0.0006932190560004,10.0
2588.002,0.1837996307,0.1841521699584804,-0.0003525392584804,0.0003525392584804,10.0
2588.484,0.183740811,0.1841550493605895,-0.0004142383605895,0.0004142383605895,10.0
2588.967,0.1835071763,0.1841570623909824,-0.0006498860909824,0.0006498860909824,10.0
2589.449,0.1835512655999999,0.1841582021099414,-0.0006069365099414,0.0006069365099414,10.0
2589.931,0.1835779811,0.1841584751112314,-0.0005804940112314,0.0005804940112314,10.0
2590.413,0.1835872592,0.1841578830495967,-0.0005706238495967,0.0005706238495967,10.0
2590.895,0.1834969867999999,0.1841564277097464,-0.0006594409097464,0.0006594409097464,10.0
2591.377,0.1833725563,0.1841541110059034,-0.0007815547059034,0.0007815547059034,10.0
2591.859,0.1834034761,0.1841509349813339,-0.0007474588813339,0.0007474588813339,10.0
2592.341,0.1834989423,0.1841469018078581,-0.0006479595078581,0.0006479595078581,10.0
2592.823,0.1833902921,0.1841420137853413,-0.0007517216853413,0.0007517216853413,10.0
2593.306,0.1834237308,0.1841362605471918,-0.0007125297471918,0.0007125297471918,10.0
2593.788,0.1833546700999999,0.1841296684752459,-0.0007749983752459,0.0007749983752459,10.0
2594.27,0.1834202399999999,0.1841222292224498,-0.0007019892224498,0.0007019892224498,10.0
2594.752,0.1835421699999999,0.1841139455956474,-0.0005717755956474,0.0005717755956474,10.0
2595.234,0.1833517409999999,0.1841048205269024,-0.0007530795269024,0.0007530795269024,10.0
2595.716,0.1835650858,0.1840948570728776,-0.0005297712728776,0.0005297712728776,10.0
2596.198,0.1832840355,0.1840840584141962,-0.0008000229141962,0.0008000229141962,10.0
2596.68,0.1831949058,0.1840724278547855,-0.0008775220547855,0.0008775220547855,10.0
2597.163,0.1836133147,0.1840599421138284,-0.0004466274138284,0.0004466274138284,10.0
2597.645,0.1833255863,0.1840466564468726,-0.0007210701468725,0.0007210701468725,10.0
2598.127,0.1830750948,0.1840325495316941,-0.0009574547316941,0.0009574547316941,10.0
2598.609,0.1832182614,0.1840176251587598,-0.0007993637587598,0.0007993637587598,10.0
2599.091,0.183271635,0.1840018872382878,-0.0007302522382878,0.0007302522382878,10.0
2599.573,0.1832105805,0.1839853397994856,-0.0007747592994855,0.0007747592994855,10.0
2600.055,0.1831903107999999,0.1839679869897694,-0.0007776761897694,0.0007776761897694,10.0
2600.537,0.1831296482999999,0.1839498330739684,-0.0008201847739684,0.0008201847739684,10.0
2601.02,0.1831450715,0.1839308422917358,-0.0007857707917358,0.0007857707917358,10.0
2601.502,0.1832249908,0.1839110977849452,-0.0006861069849452,0.0006861069849452,10.0
2601.984,0.1831750097,0.183890565672498,-0.000715555972498,0.000715555972498,10.0
2602.466,0.1830506953,0.1838692506808053,-0.0008185553808053,0.0008185553808053,10.0
2602.948,0.1828968785,0.1838471576494545,-0.0009502791494545,0.0009502791494545,10.0
2603.43,0.1830777915999999,0.1838242915303139,-0.0007464999303139,0.0007464999303139,10.0
2603.912,0.1829297027999999,0.1838006573866205,-0.0008709545866205,0.0008709545866205,10.0
2604.394,0.1830581168,0.1837762603920526,-0.0007181435920526,0.0007181435920526,10.0
2604.876,0.182937955,0.1837511058297871,-0.0008131508297871,0.0008131508297871,10.0
2605.359,0.1829495964999999,0.1837251445650329,-0.0007755480650329,0.0007755480650329,10.0
2605.841,0.1829568023,0.183698489606756,-0.000741687306756,0.000741687306756,10.0
2606.323,0.1827079301999999,0.1836710935893795,-0.0009631633893795,0.0009631633893795,10.0
2606.805,0.1830321165,0.183642962224553,-0.000610845724553,0.000610845724553,10.0
2607.287,0.1827694191,0.1836141013284783,-0.0008446822284783,0.0008446822284783,10.0
2607.769,0.1828726094,0.1835845168208756,-0.0007119074208756,0.0007119074208756,10.0
2608.251,0.1827656706,0.1835542147239362,-0.0007885441239362,0.0007885441239362,10.0
2608.733,0.1826726800999999,0.1835232011612603,-0.0008505210612603,0.0008505210612603,10.0
2609.216,0.1826182647999999,0.1834914158214053,-0.0008731510214053,0.0008731510214053,10.0
2609.698,0.1824361258,0.1834589966549009,-0.0010228708549008,0.0010228708549008,10.0
2610.18,0.1826695764,0.1834258850045077,-0.0007563086045077,0.0007563086045077,10.0
2610.662,0.182591053,0.183392087388764,-0.000801034388764,0.000801034388764,10.0
2611.144,0.1824165554,0.1833576104220972,-0.0009410550220972,0.0009410550220972,10.0
2611.626,0.1825489009,0.1833224608136814,-0.0007735599136814,0.0007735599136814,10.0
2612.108,0.1823121511,0.1832866453662802,-0.0009744942662802,0.0009744942662802,10.0
2612.59,0.1822868409999999,0.1832501709750778,-0.0009633299750778,0.0009633299750778,10.0
2613.073,0.1823792509,0.1832129669280646,-0.0008337160280646,0.0008337160280646,10.0
2613.554,0.1823104528,0.1831752733970086,-0.0008648205970085,0.0008648205970085,10.0
2614.037,0.1822689130999999,0.1831367841074226,-0.0008678710074226,0.0008678710074226,10.0
2614.519,0.1820625785,0.1830977433992439,-0.0010351648992439,0.0010351648992439,10.0
2615.001,0.1822042412,0.1830580795830271,-0.0008538383830271,0.0008538383830271,10.0
2615.483,0.1819971964999999,0.1830178000834178,-0.0010206035834178,0.0010206035834178,10.0
2615.965,0.1819393125999999,0.1829769124089557,-0.0010375998089557,0.0010375998089557,10.0
2616.447,0.1821338704,0.1829354241508122,-0.0008015537508122,0.0008015537508122,10.0
2616.929,0.1818893178,0.1828933429815152,-0.0010040251815152,0.0010040251815152,10.0
2617.411,0.1819086233,0.1828506766536642,-0.0009420533536641,0.0009420533536641,10.0
2617.894,0.1819572335,0.1828073426868511,-0.0008501091868511,0.0008501091868511,10.0
2618.376,0.1820380267,0.1827635284403955,-0.0007255017403955,0.0007255017403955,10.0
2618.858,0.1819072581,0.1827191527772494,-0.0008118946772494,0.0008118946772494,10.0
2619.34,0.1817934629,0.1826742237573934,-0.0008807608573934,0.0008807608573934,10.0
2619.822,0.1816538272,0.1826287495142979,-0.0009749223142979,0.0009749223142979,10.0
2620.304,0.1820516766,0.1825827382535783,-0.0005310616535782,0.0005310616535782,10.0
2620.786,0.1818637203,0.1825361982516409,-0.0006724779516409,0.0006724779516409,10.0
2621.268,0.1816658088999999,0.1824891378543201,-0.0008233289543201,0.0008233289543201,10.0
2621.75,0.1816998768,0.1824415654755068,-0.0007416886755068,0.0007416886755068,10.0
2622.233,0.1816246191999999,0.1823933893358081,-0.0007687701358081,0.0007687701358081,10.0
2622.715,0.1816771381,0.1823448174830476,-0.0006676793830476,0.0006676793830476,10.0
2623.197,0.1815758947,0.1822957593028895,-0.0007198646028894,0.0007198646028894,10.0
2623.679,0.1815770790999999,0.1822462234676941,-0.0006691443676941,0.0006691443676941,10.0
2624.161,0.1814669209,0.1821962187108939,-0.0007292978108939,0.0007292978108939,10.0
2624.643,0.1813637041999999,0.1821457538255739,-0.0007820496255739,0.0007820496255739,10.0
2625.125,0.1813192740999999,0.1820948376630448,-0.0007755635630448,0.0007755635630448,10.0
2625.607,0.1810954567,0.1820434791314103,-0.0009480224314103,0.0009480224314103,10.0
2626.09,0.1812354304,0.1819915792976962,-0.0007561488976961,0.0007561488976961,10.0
2626.572,0.1811347855,0.1819393621010597,-0.0008045766010597,0.0008045766010597,10.0
2627.054,0.1808399212999999,0.1818867296048195,-0.0010468083048195,0.0010468083048195,10.0
2627.536,0.1808678235,0.1818336909298885,-0.0009658674298884,0.0009658674298884,10.0
2628.018,0.1808517917,0.1817802552467054,-0.0009284635467054,0.0009284635467054,10.0
2628.5,0.1808859103,0.1817264317737656,-0.0008405214737656,0.0008405214737656,10.0
2628.982,0.1807623255,0.1816722297761447,-0.0009099042761447,0.0009099042761447,10.0
2629.464,0.1806485219,0.1816176585640188,-0.0009691366640188,0.0009691366640188,10.0
2629.947,0.1806768226,0.181562613158734,-0.000885790558734,0.000885790558734,10.0
2630.429,0.180586435,0.1815073309037845,-0.0009208959037844,0.0009208959037844,10.0
2630.911,0.1804116915999999,0.1814517076402005,-0.0010400160402005,0.0010400160402005,10.0
2631.393,0.1804920256,0.1813957528437388,-0.0009037272437388,0.0009037272437388,10.0
2631.875,0.1804763416,0.1813394760277828,-0.0008631344277828,0.0008631344277828,10.0
2632.357,0.1801778964,0.1812828867418356,-0.0011049903418356,0.0011049903418356,10.0
2632.839,0.1802940008,0.181225994570011,-0.000931993770011,0.000931993770011,10.0
2633.321,0.1803150017,0.1811688091295206,-0.0008538074295205,0.0008538074295205,10.0
2633.803,0.1801546286,0.1811113400691578,-0.0009567114691578,0.0009567114691578,10.0
2634.286,0.1801397593,0.1810534769909909,-0.0009137176909908,0.0009137176909908,10.0
2634.768,0.180092056,0.1809954692179059,-0.0009034132179059,0.0009034132179059,10.0
2635.25,0.1800944068,0.1809372069658489,-0.0008428001658489,0.0008428001658489,10.0
2635.732,0.1802343964,0.1808786999947851,-0.0006443035947851,0.0006443035947851,10.0
2636.214,0.1801612411,0.1808199580886445,-0.0006587169886445,0.0006587169886445,10.0
2636.696,0.1798835001,0.1807609910537924,-0.0008774909537923,0.0008774909537923,10.0
2637.178,0.1799368541,0.1807018087175003,-0.0007649546175002,0.0007649546175002,10.0
2637.66,0.1799466462999999,0.1806424209264145,-0.0006957746264145,0.0006957746264145,10.0
2638.143,0.1799013287,0.1805827137315876,-0.0006813850315876,0.0006813850315876,10.0
2638.625,0.1797013498999999,0.1805229442656874,-0.0008215943656874,0.0008215943656874,10.0
2639.107,0.1798243336999999,0.180462999006408,-0.000638665306408,0.000638665306408,10.0
2639.589,0.1796888927,0.1804028878625997,-0.0007139951625997,0.0007139951625997,10.0
2640.071,0.1796031002,0.1803426207548225,-0.0007395205548225,0.0007395205548225,10.0
2640.553,0.1793763441999999,0.1802822076138139,-0.0009058634138139,0.0009058634138139,10.0
2641.035,0.179229908,0.1802216583789562,-0.0009917503789561,0.0009917503789561,10.0
2641.517,0.1793433508,0.1801609829967461,-0.0008176321967461,0.0008176321967461,10.0
2642.0,0.1792949868999999,0.1801000651817822,-0.0008050782817822,0.0008050782817822,10.0
2642.481,0.1793247291,0.1800392936026506,-0.0007145645026506,0.0007145645026506,10.0
2642.964,0.1791267834,0.1799781728686233,-0.0008513894686233,0.0008513894686233,10.0
2643.446,0.1792076880999999,0.1799170922820039,-0.0007094041820039,0.0007094041820039,10.0
2643.928,0.1790041445,0.1798559353543929,-0.0008517908543929,0.0008517908543929,10.0
2644.41,0.179090768,0.1797947120428902,-0.0007039440428902,0.0007039440428902,10.0
2644.892,0.1791445071,0.1797334323010326,-0.0005889252010326,0.0005889252010326,10.0
2645.374,0.178934694,0.1796721060772761,-0.0007374120772761,0.0007374120772761,10.0
2645.856,0.1788798012,0.1796107433134837,-0.0007309421134837,0.0007309421134837,10.0
2646.338,0.1788879929,0.1795493539434148,-0.0006613610434148,0.0006613610434148,10.0
2646.821,0.1787539812,0.1794878204823074,-0.0007338392823074,0.0007338392823074,10.0
2647.303,0.1785380771,0.1794264076572694,-0.0008883305572694,0.0008883305572694,10.0
2647.785,0.1786627046,0.1793649979840858,-0.0007022933840858,0.0007022933840858,10.0
2648.267,0.1786814103,0.1793036013490379,-0.0006221910490378,0.0006221910490378,10.0
2648.749,0.178463277,0.1792422276228034,-0.0007789506228034,0.0007789506228034,10.0
2649.231,0.1785453331,0.1791808866589702,-0.0006355535589702,0.0006355535589702,10.0
2649.713,0.1785061809,0.1791195882925537,-0.0006134073925537,0.0006134073925537,10.0
2650.195,0.1785335193,0.1790583423385194,-0.0005248230385194,0.0005248230385194,10.0
2650.677,0.1785120481,0.1789971585903106,-0.0004851104903106,0.0004851104903106,10.0
2651.16,0.178209273,0.1789359201120583,-0.0007266471120583,0.0007266471120583,10.0
2651.642,0.1782160941,0.1788748902420771,-0.0006587961420771,0.0006587961420771,10.0
2652.124,0.1783388708,0.1788139518346187,-0.0004750810346187,0.0004750810346187,10.0
2652.606,0.1779831128,0.178753114582369,-0.000770001782369,0.000770001782369,10.0
2653.088,0.1778815047,0.1786923881492126,-0.0008108834492126,0.0008108834492126,10.0
